oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.54,SVM,0.896,0.673,0.547,0.045,0.604,0.751,0.696,0.322
SVMSMOTE,0.54,KNN,0.833,0.44,0.591,0.127,0.505,0.732,0.705,0.303
SVMSMOTE,0.54,LR,0.798,0.358,0.503,0.152,0.418,0.675,0.631,0.368
SVMSMOTE,0.54,DT,0.803,0.36,0.47,0.141,0.408,0.665,0.607,0.388
SVMSMOTE,0.54,RF,0.889,0.662,0.475,0.041,0.553,0.717,0.635,0.372
SVMSMOTE,0.54,LightGBM,0.892,0.657,0.519,0.046,0.58,0.737,0.673,0.341
SVMSMOTE,0.54,Adaboost,0.864,0.527,0.547,0.083,0.537,0.732,0.685,0.326
SVMSMOTE,0.54,GBDT,0.862,0.522,0.536,0.083,0.529,0.727,0.677,0.333
SMOTUNED,211.36,SVM,0.867,0.534,0.602,0.088,0.566,0.757,0.725,0.288
SMOTUNED,100.63,KNN,0.81,0.397,0.619,0.158,0.484,0.73,0.713,0.292
SMOTUNED,1693.14,LR,0.792,0.356,0.547,0.167,0.431,0.69,0.66,0.341
SMOTUNED,90.8,DT,0.737,0.296,0.597,0.239,0.396,0.679,0.669,0.332
SMOTUNED,338.5,RF,0.813,0.406,0.641,0.158,0.497,0.741,0.728,0.278
SMOTUNED,205.8,LightGBM,0.769,0.351,0.707,0.221,0.469,0.743,0.742,0.259
SMOTUNED,359.96,Adaboost,0.804,0.39,0.635,0.168,0.483,0.734,0.721,0.284
SMOTUNED,571.9,GBDT,0.764,0.341,0.68,0.222,0.454,0.729,0.726,0.275
DAZZLE,3113.4079287052155,SVM,0.892,0.838,0.315,0.01,0.458,0.652,0.478,0.484
DAZZLE,3113.4079287052155,KNN,0.896,0.748,0.425,0.024,0.542,0.701,0.593,0.407
DAZZLE,3113.4079287052155,LR,0.85,0.471,0.315,0.06,0.377,0.628,0.472,0.486
DAZZLE,3113.4079287052155,DT,0.851,0.482,0.453,0.082,0.467,0.686,0.607,0.391
DAZZLE,3113.4079287052155,RF,0.903,0.811,0.425,0.017,0.558,0.704,0.594,0.406
DAZZLE,3113.4079287052155,LightGBM,0.907,0.82,0.453,0.017,0.584,0.718,0.62,0.387
DAZZLE,3113.4079287052155,Adaboost,0.899,0.793,0.403,0.018,0.535,0.693,0.572,0.422
DAZZLE,3113.4079287052155,GBDT,0.901,0.771,0.448,0.022,0.566,0.713,0.614,0.391
WGAN,35.79,SVM,0.854,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,35.79,KNN,0.864,0.727,0.088,0.006,0.158,0.541,0.162,0.645
WGAN,35.79,LR,0.285,0.153,0.873,0.814,0.261,0.53,0.307,0.582
WGAN,35.79,DT,0.661,0.088,0.144,0.251,0.109,0.446,0.241,0.631
WGAN,35.79,RF,0.574,0.185,0.575,0.426,0.28,0.574,0.574,0.426
WGAN,35.79,LightGBM,0.418,0.153,0.669,0.624,0.249,0.522,0.481,0.5
WGAN,35.79,Adaboost,0.867,0.85,0.094,0.003,0.169,0.546,0.172,0.641
WGAN,35.79,GBDT,0.498,0.171,0.646,0.527,0.271,0.56,0.546,0.449
RP,3.6967499256134033,SVM,0.902,0.79,0.436,0.02,0.562,0.708,0.604,0.399
RP,3.6967499256134033,KNN,0.87,0.547,0.575,0.08,0.561,0.747,0.707,0.306
RP,3.6967499256134033,LR,0.861,0.52,0.436,0.068,0.474,0.684,0.595,0.401
RP,3.6967499256134033,DT,0.851,0.484,0.508,0.091,0.496,0.709,0.652,0.354
RP,3.6967499256134033,RF,0.904,0.77,0.481,0.024,0.592,0.728,0.644,0.368
RP,3.6967499256134033,LightGBM,0.904,0.79,0.459,0.02,0.58,0.719,0.625,0.383
RP,3.6967499256134033,Adaboost,0.895,0.721,0.442,0.029,0.548,0.707,0.607,0.395
RP,3.6967499256134033,GBDT,0.893,0.685,0.481,0.037,0.565,0.722,0.641,0.368
Howso,230.07583212852478,SVM,0.873,0.563,0.541,0.071,0.552,0.735,0.684,0.328
Howso,230.07583212852478,KNN,0.763,0.328,0.613,0.211,0.428,0.701,0.69,0.312
Howso,230.07583212852478,LR,0.764,0.309,0.514,0.194,0.386,0.66,0.628,0.37
Howso,230.07583212852478,DT,0.767,0.328,0.591,0.204,0.422,0.694,0.678,0.323
Howso,230.07583212852478,RF,0.842,0.464,0.597,0.116,0.522,0.74,0.712,0.297
Howso,230.07583212852478,LightGBM,0.828,0.429,0.586,0.131,0.495,0.727,0.7,0.307
Howso,230.07583212852478,Adaboost,0.794,0.379,0.663,0.183,0.482,0.74,0.732,0.271
Howso,230.07583212852478,GBDT,0.8,0.371,0.558,0.159,0.446,0.699,0.671,0.332
DS,0.4090723991394043,SVM,0.884,0.889,0.221,0.005,0.354,0.608,0.362,0.551
DS,0.4090723991394043,KNN,0.895,0.738,0.42,0.025,0.535,0.697,0.587,0.411
DS,0.4090723991394043,LR,0.871,0.771,0.149,0.007,0.25,0.571,0.259,0.602
DS,0.4090723991394043,DT,0.834,0.432,0.475,0.105,0.453,0.685,0.621,0.379
DS,0.4090723991394043,RF,0.904,0.828,0.425,0.015,0.562,0.705,0.594,0.406
DS,0.4090723991394043,LightGBM,0.909,0.86,0.442,0.012,0.584,0.715,0.611,0.395
DS,0.4090723991394043,Adaboost,0.906,0.832,0.436,0.015,0.572,0.711,0.605,0.399
DS,0.4090723991394043,GBDT,0.88,0.613,0.464,0.049,0.528,0.707,0.624,0.381
SDV_GC,5.066401720046997,SVM,0.895,0.902,0.304,0.006,0.455,0.649,0.465,0.492
SDV_GC,5.066401720046997,KNN,0.896,0.73,0.448,0.028,0.555,0.71,0.613,0.391
SDV_GC,5.066401720046997,LR,0.872,0.679,0.21,0.017,0.321,0.597,0.346,0.559
SDV_GC,5.066401720046997,DT,0.831,0.424,0.481,0.11,0.451,0.685,0.624,0.375
SDV_GC,5.066401720046997,RF,0.904,0.826,0.42,0.015,0.557,0.702,0.589,0.41
SDV_GC,5.066401720046997,LightGBM,0.908,0.837,0.453,0.015,0.588,0.719,0.621,0.387
SDV_GC,5.066401720046997,Adaboost,0.898,0.779,0.409,0.02,0.536,0.695,0.577,0.418
SDV_GC,5.066401720046997,GBDT,0.877,0.603,0.436,0.048,0.506,0.694,0.598,0.4
SDV_GAN,51.76930642127991,SVM,0.895,0.818,0.348,0.013,0.488,0.668,0.515,0.461
SDV_GAN,51.76930642127991,KNN,0.9,0.769,0.442,0.022,0.561,0.71,0.609,0.395
SDV_GAN,51.76930642127991,LR,0.819,0.376,0.387,0.108,0.381,0.639,0.54,0.44
SDV_GAN,51.76930642127991,DT,0.847,0.469,0.464,0.088,0.467,0.688,0.615,0.384
SDV_GAN,51.76930642127991,RF,0.899,0.776,0.42,0.02,0.545,0.7,0.588,0.41
SDV_GAN,51.76930642127991,LightGBM,0.906,0.846,0.425,0.013,0.566,0.706,0.595,0.406
SDV_GAN,51.76930642127991,Adaboost,0.901,0.771,0.448,0.022,0.566,0.713,0.614,0.391
SDV_GAN,51.76930642127991,GBDT,0.875,0.582,0.47,0.057,0.52,0.706,0.627,0.377
