oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,3388.4671165943146,KNN,0.897,0.703,0.497,0.035,0.583,0.731,0.656,0.356
DAZZLE,3388.4671165943146,LR,0.833,0.433,0.519,0.115,0.472,0.702,0.655,0.349
DAZZLE,3388.4671165943146,DT,0.846,0.47,0.519,0.099,0.493,0.71,0.659,0.347
DAZZLE,3388.4671165943146,RF,0.9,0.746,0.47,0.027,0.576,0.721,0.633,0.376
DAZZLE,3388.4671165943146,LightGBM,0.907,0.791,0.481,0.021,0.598,0.73,0.645,0.368
DAZZLE,3388.4671165943146,Adaboost,0.907,0.808,0.464,0.019,0.589,0.723,0.63,0.379
DAZZLE,3388.4671165943146,GBDT,0.91,0.779,0.525,0.025,0.627,0.75,0.682,0.336
WGAN,44.09,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,44.09,KNN,0.863,0.8,0.066,0.003,0.122,0.532,0.124,0.66
WGAN,44.09,LR,0.853,0.481,0.215,0.039,0.298,0.588,0.352,0.555
WGAN,44.09,DT,0.783,0.203,0.171,0.114,0.186,0.529,0.287,0.591
WGAN,44.09,RF,0.693,0.229,0.475,0.27,0.309,0.603,0.576,0.417
WGAN,44.09,LightGBM,0.852,0.46,0.16,0.032,0.238,0.564,0.275,0.594
WGAN,44.09,Adaboost,0.857,1.0,0.011,0.0,0.022,0.506,0.022,0.699
WGAN,44.09,GBDT,0.625,0.138,0.304,0.321,0.189,0.491,0.42,0.542
RP,7.287692070007324,SVM,0.901,0.761,0.459,0.024,0.572,0.717,0.624,0.383
RP,7.287692070007324,KNN,0.866,0.532,0.597,0.088,0.562,0.754,0.721,0.292
RP,7.287692070007324,LR,0.857,0.503,0.47,0.078,0.486,0.696,0.622,0.379
RP,7.287692070007324,DT,0.853,0.492,0.536,0.093,0.513,0.721,0.674,0.335
RP,7.287692070007324,RF,0.9,0.727,0.486,0.031,0.583,0.728,0.648,0.364
RP,7.287692070007324,LightGBM,0.908,0.784,0.503,0.023,0.613,0.74,0.664,0.352
RP,7.287692070007324,Adaboost,0.898,0.715,0.486,0.033,0.579,0.727,0.647,0.364
RP,7.287692070007324,GBDT,0.889,0.636,0.541,0.052,0.585,0.745,0.689,0.326
Howso,277.42899799346924,SVM,0.858,0.507,0.624,0.102,0.559,0.761,0.736,0.275
Howso,277.42899799346924,KNN,0.776,0.349,0.641,0.201,0.452,0.72,0.711,0.291
Howso,277.42899799346924,LR,0.79,0.369,0.635,0.183,0.467,0.726,0.715,0.289
Howso,277.42899799346924,DT,0.775,0.346,0.635,0.202,0.448,0.717,0.707,0.295
Howso,277.42899799346924,RF,0.843,0.467,0.63,0.121,0.536,0.754,0.734,0.275
Howso,277.42899799346924,LightGBM,0.824,0.43,0.674,0.151,0.525,0.762,0.752,0.254
Howso,277.42899799346924,Adaboost,0.808,0.404,0.702,0.174,0.513,0.764,0.759,0.244
Howso,277.42899799346924,GBDT,0.826,0.433,0.663,0.146,0.524,0.758,0.746,0.26
DS,0.5486741065979004,SVM,0.889,0.904,0.26,0.005,0.403,0.628,0.412,0.524
DS,0.5486741065979004,KNN,0.892,0.685,0.47,0.036,0.557,0.717,0.631,0.376
DS,0.5486741065979004,LR,0.873,0.784,0.16,0.007,0.266,0.576,0.276,0.594
DS,0.5486741065979004,DT,0.847,0.472,0.519,0.098,0.495,0.711,0.659,0.347
DS,0.5486741065979004,RF,0.9,0.743,0.464,0.027,0.571,0.719,0.628,0.379
DS,0.5486741065979004,LightGBM,0.908,0.8,0.486,0.02,0.605,0.733,0.65,0.364
DS,0.5486741065979004,Adaboost,0.908,0.83,0.459,0.016,0.591,0.721,0.626,0.383
DS,0.5486741065979004,GBDT,0.894,0.694,0.475,0.035,0.564,0.72,0.637,0.372
SDV_GC,7.062978029251099,SVM,0.9,0.831,0.381,0.013,0.523,0.684,0.55,0.438
SDV_GC,7.062978029251099,KNN,0.904,0.759,0.486,0.026,0.593,0.73,0.649,0.364
SDV_GC,7.062978029251099,LR,0.862,0.565,0.193,0.025,0.288,0.584,0.323,0.571
SDV_GC,7.062978029251099,DT,0.846,0.47,0.519,0.099,0.493,0.71,0.659,0.347
SDV_GC,7.062978029251099,RF,0.9,0.739,0.47,0.028,0.574,0.721,0.633,0.376
SDV_GC,7.062978029251099,LightGBM,0.904,0.775,0.475,0.023,0.589,0.726,0.639,0.371
SDV_GC,7.062978029251099,Adaboost,0.905,0.772,0.486,0.024,0.597,0.731,0.649,0.364
SDV_GC,7.062978029251099,GBDT,0.892,0.674,0.481,0.039,0.561,0.721,0.641,0.368
SDV_GAN,56.444977045059204,SVM,0.899,0.807,0.392,0.016,0.528,0.688,0.561,0.43
SDV_GAN,56.444977045059204,KNN,0.901,0.739,0.486,0.029,0.587,0.729,0.648,0.364
SDV_GAN,56.444977045059204,LR,0.854,0.492,0.32,0.056,0.388,0.632,0.478,0.482
SDV_GAN,56.444977045059204,DT,0.844,0.463,0.525,0.102,0.492,0.711,0.662,0.344
SDV_GAN,56.444977045059204,RF,0.9,0.739,0.47,0.028,0.574,0.721,0.633,0.376
SDV_GAN,56.444977045059204,LightGBM,0.908,0.804,0.475,0.02,0.597,0.728,0.64,0.371
SDV_GAN,56.444977045059204,Adaboost,0.904,0.785,0.464,0.021,0.583,0.721,0.63,0.379
SDV_GAN,56.444977045059204,GBDT,0.894,0.669,0.525,0.044,0.588,0.741,0.678,0.337
