oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.905,0.97,0.354,0.002,0.518,0.676,0.522,0.457
No,0,KNN,0.913,0.781,0.552,0.026,0.647,0.763,0.705,0.317
No,0,LR,0.873,0.733,0.182,0.011,0.292,0.586,0.308,0.578
No,0,DT,0.854,0.495,0.597,0.102,0.541,0.747,0.717,0.294
No,0,RF,0.912,0.809,0.514,0.02,0.628,0.747,0.674,0.344
No,0,LightGBM,0.917,0.813,0.552,0.021,0.658,0.766,0.706,0.317
No,0,Adaboost,0.908,0.775,0.514,0.025,0.618,0.744,0.673,0.344
No,0,GBDT,0.896,0.665,0.569,0.048,0.613,0.76,0.712,0.307
Random,0.01,SVM,0.869,0.539,0.646,0.093,0.588,0.777,0.755,0.259
Random,0.01,KNN,0.845,0.475,0.685,0.128,0.561,0.779,0.767,0.24
Random,0.01,LR,0.771,0.336,0.602,0.2,0.432,0.701,0.687,0.315
Random,0.01,DT,0.872,0.553,0.575,0.078,0.564,0.748,0.708,0.306
Random,0.01,RF,0.903,0.706,0.558,0.039,0.623,0.759,0.706,0.314
Random,0.01,LightGBM,0.898,0.639,0.674,0.064,0.656,0.805,0.784,0.235
Random,0.01,Adaboost,0.818,0.418,0.68,0.159,0.518,0.76,0.752,0.253
Random,0.01,GBDT,0.868,0.537,0.608,0.088,0.57,0.76,0.729,0.284
SMOTE,0.06,SVM,0.859,0.509,0.652,0.106,0.571,0.773,0.754,0.257
SMOTE,0.06,KNN,0.827,0.439,0.713,0.154,0.543,0.78,0.774,0.23
SMOTE,0.06,LR,0.775,0.349,0.646,0.203,0.453,0.722,0.714,0.288
SMOTE,0.06,DT,0.841,0.465,0.657,0.128,0.545,0.765,0.75,0.258
SMOTE,0.06,RF,0.895,0.635,0.635,0.061,0.635,0.787,0.758,0.261
SMOTE,0.06,LightGBM,0.894,0.63,0.641,0.063,0.636,0.789,0.761,0.258
SMOTE,0.06,Adaboost,0.868,0.534,0.646,0.095,0.585,0.776,0.754,0.259
SMOTE,0.06,GBDT,0.884,0.595,0.624,0.072,0.609,0.776,0.747,0.27
