oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,254.17,Adaboost,0.829,0.435,0.63,0.138,0.515,0.746,0.728,0.279
SMOTUNED,414.3,GBDT,0.762,0.336,0.669,0.223,0.447,0.723,0.719,0.282
DAZZLE,1427.6210279464722,SVM,0.892,0.803,0.337,0.014,0.475,0.662,0.502,0.469
DAZZLE,1427.6210279464722,KNN,0.898,0.743,0.448,0.026,0.559,0.711,0.613,0.391
DAZZLE,1427.6210279464722,LR,0.802,0.328,0.359,0.124,0.343,0.618,0.509,0.462
DAZZLE,1427.6210279464722,DT,0.853,0.489,0.508,0.089,0.499,0.709,0.652,0.353
DAZZLE,1427.6210279464722,RF,0.899,0.755,0.442,0.024,0.557,0.709,0.608,0.395
DAZZLE,1427.6210279464722,LightGBM,0.909,0.832,0.464,0.016,0.596,0.724,0.631,0.379
DAZZLE,1427.6210279464722,Adaboost,0.908,0.835,0.448,0.015,0.583,0.716,0.615,0.391
DAZZLE,1427.6210279464722,GBDT,0.903,0.766,0.47,0.024,0.582,0.723,0.634,0.375
WGAN,25.6,SVM,0.854,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,25.6,KNN,0.86,0.647,0.061,0.006,0.111,0.528,0.115,0.664
WGAN,25.6,LR,0.193,0.146,0.95,0.935,0.254,0.508,0.122,0.662
WGAN,25.6,DT,0.472,0.09,0.293,0.498,0.138,0.397,0.37,0.612
WGAN,25.6,RF,0.829,0.361,0.243,0.073,0.29,0.585,0.385,0.538
WGAN,25.6,LightGBM,0.801,0.224,0.155,0.09,0.183,0.532,0.264,0.601
WGAN,25.6,Adaboost,0.867,0.889,0.088,0.002,0.161,0.543,0.162,0.645
WGAN,25.6,GBDT,0.387,0.15,0.696,0.665,0.247,0.516,0.453,0.517
RP,2.877012252807617,SVM,0.898,0.752,0.436,0.024,0.552,0.706,0.603,0.399
RP,2.877012252807617,KNN,0.869,0.545,0.575,0.081,0.559,0.747,0.707,0.306
RP,2.877012252807617,LR,0.858,0.509,0.453,0.074,0.48,0.69,0.609,0.39
RP,2.877012252807617,DT,0.852,0.487,0.503,0.089,0.495,0.707,0.648,0.357
RP,2.877012252807617,RF,0.9,0.727,0.486,0.031,0.583,0.728,0.648,0.364
RP,2.877012252807617,LightGBM,0.907,0.808,0.464,0.019,0.589,0.723,0.63,0.379
RP,2.877012252807617,Adaboost,0.895,0.702,0.47,0.034,0.563,0.718,0.632,0.376
RP,2.877012252807617,GBDT,0.877,0.594,0.47,0.054,0.525,0.708,0.628,0.377
Howso,77.34630417823792,SVM,0.883,0.609,0.525,0.057,0.564,0.734,0.674,0.338
Howso,77.34630417823792,KNN,0.795,0.367,0.58,0.169,0.45,0.706,0.683,0.32
Howso,77.34630417823792,LR,0.789,0.343,0.508,0.164,0.41,0.672,0.632,0.366
Howso,77.34630417823792,DT,0.799,0.382,0.635,0.173,0.477,0.731,0.719,0.285
Howso,77.34630417823792,RF,0.842,0.464,0.597,0.116,0.522,0.74,0.712,0.297
Howso,77.34630417823792,LightGBM,0.841,0.46,0.608,0.12,0.524,0.744,0.719,0.29
Howso,77.34630417823792,Adaboost,0.79,0.378,0.702,0.195,0.491,0.754,0.75,0.252
Howso,77.34630417823792,GBDT,0.807,0.39,0.597,0.157,0.472,0.72,0.699,0.306
DS,0.2337653636932373,SVM,0.884,0.949,0.204,0.002,0.336,0.601,0.339,0.563
DS,0.2337653636932373,KNN,0.9,0.796,0.409,0.018,0.54,0.696,0.577,0.418
DS,0.2337653636932373,LR,0.869,0.947,0.099,0.001,0.18,0.549,0.181,0.637
DS,0.2337653636932373,DT,0.857,0.505,0.541,0.089,0.523,0.726,0.679,0.33
DS,0.2337653636932373,RF,0.897,0.755,0.425,0.023,0.544,0.701,0.593,0.407
DS,0.2337653636932373,LightGBM,0.908,0.83,0.459,0.016,0.591,0.721,0.626,0.383
DS,0.2337653636932373,Adaboost,0.9,0.775,0.436,0.021,0.558,0.708,0.604,0.399
DS,0.2337653636932373,GBDT,0.876,0.59,0.47,0.055,0.523,0.707,0.627,0.377
SDV_GC,3.563509702682495,SVM,0.902,0.968,0.331,0.002,0.494,0.665,0.498,0.473
SDV_GC,3.563509702682495,KNN,0.901,0.782,0.436,0.02,0.56,0.708,0.604,0.399
SDV_GC,3.563509702682495,LR,0.87,0.714,0.166,0.011,0.269,0.577,0.284,0.59
SDV_GC,3.563509702682495,DT,0.847,0.471,0.492,0.093,0.481,0.699,0.638,0.365
SDV_GC,3.563509702682495,RF,0.899,0.765,0.431,0.022,0.551,0.704,0.598,0.403
SDV_GC,3.563509702682495,LightGBM,0.907,0.827,0.448,0.016,0.581,0.716,0.615,0.391
SDV_GC,3.563509702682495,Adaboost,0.904,0.808,0.442,0.018,0.571,0.712,0.61,0.395
SDV_GC,3.563509702682495,GBDT,0.899,0.745,0.453,0.026,0.564,0.713,0.618,0.387
SDV_GAN,33.28344440460205,SVM,0.897,0.894,0.326,0.007,0.478,0.66,0.491,0.477
SDV_GAN,33.28344440460205,KNN,0.899,0.76,0.436,0.023,0.554,0.707,0.603,0.399
SDV_GAN,33.28344440460205,LR,0.864,0.558,0.265,0.035,0.36,0.615,0.416,0.52
SDV_GAN,33.28344440460205,DT,0.852,0.486,0.486,0.087,0.486,0.7,0.635,0.368
SDV_GAN,33.28344440460205,RF,0.897,0.741,0.442,0.026,0.554,0.708,0.608,0.395
SDV_GAN,33.28344440460205,LightGBM,0.91,0.833,0.47,0.016,0.601,0.727,0.636,0.375
SDV_GAN,33.28344440460205,Adaboost,0.902,0.779,0.448,0.021,0.568,0.713,0.614,0.391
SDV_GAN,33.28344440460205,GBDT,0.897,0.72,0.47,0.031,0.569,0.719,0.633,0.376
