oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.13,DT,0.825,0.425,0.608,0.139,0.5,0.735,0.713,0.294
BorderlineSMOTE,0.13,RF,0.892,0.628,0.624,0.062,0.626,0.781,0.75,0.269
BorderlineSMOTE,0.13,LightGBM,0.894,0.625,0.663,0.067,0.643,0.798,0.775,0.243
BorderlineSMOTE,0.13,Adaboost,0.788,0.362,0.619,0.183,0.457,0.718,0.704,0.299
BorderlineSMOTE,0.13,GBDT,0.869,0.542,0.569,0.081,0.555,0.744,0.703,0.31
SVMSMOTE,0.42,SVM,0.865,0.524,0.657,0.101,0.583,0.778,0.76,0.252
SVMSMOTE,0.42,KNN,0.835,0.45,0.652,0.134,0.533,0.759,0.744,0.264
SVMSMOTE,0.42,LR,0.803,0.38,0.58,0.159,0.46,0.71,0.687,0.318
SVMSMOTE,0.42,DT,0.836,0.449,0.613,0.127,0.519,0.743,0.721,0.288
SVMSMOTE,0.42,RF,0.909,0.725,0.597,0.038,0.655,0.779,0.736,0.286
SVMSMOTE,0.42,LightGBM,0.906,0.686,0.641,0.049,0.663,0.796,0.766,0.256
SVMSMOTE,0.42,Adaboost,0.869,0.54,0.635,0.091,0.584,0.772,0.748,0.266
SVMSMOTE,0.42,GBDT,0.878,0.571,0.619,0.078,0.594,0.77,0.74,0.275
SMOTUNED,167.27,SVM,0.874,0.555,0.646,0.088,0.597,0.779,0.757,0.258
SMOTUNED,84.08,KNN,0.812,0.407,0.669,0.164,0.506,0.752,0.743,0.261
SMOTUNED,1210.24,LR,0.798,0.369,0.569,0.164,0.448,0.703,0.677,0.326
SMOTUNED,74.73,DT,0.754,0.332,0.696,0.236,0.449,0.73,0.728,0.272
SMOTUNED,209.98,RF,0.849,0.483,0.702,0.127,0.572,0.788,0.778,0.229
SMOTUNED,120.83,LightGBM,0.841,0.465,0.696,0.135,0.558,0.781,0.771,0.235
SMOTUNED,280.79,Adaboost,0.813,0.415,0.724,0.172,0.527,0.776,0.772,0.23
SMOTUNED,439.57,GBDT,0.792,0.38,0.696,0.192,0.491,0.752,0.748,0.254
DAZZLE,2753.668316602707,SVM,0.904,0.812,0.431,0.017,0.563,0.707,0.599,0.403
DAZZLE,2753.668316602707,KNN,0.896,0.689,0.503,0.038,0.581,0.732,0.66,0.353
DAZZLE,2753.668316602707,LR,0.814,0.388,0.508,0.135,0.44,0.687,0.64,0.361
DAZZLE,2753.668316602707,DT,0.866,0.534,0.558,0.082,0.546,0.738,0.694,0.318
DAZZLE,2753.668316602707,RF,0.915,0.819,0.525,0.02,0.64,0.753,0.684,0.336
DAZZLE,2753.668316602707,LightGBM,0.92,0.858,0.536,0.015,0.66,0.761,0.694,0.328
DAZZLE,2753.668316602707,Adaboost,0.898,0.752,0.436,0.024,0.552,0.706,0.603,0.399
DAZZLE,2753.668316602707,GBDT,0.901,0.686,0.58,0.045,0.629,0.768,0.722,0.299
WGAN,24.08,SVM,0.854,0.0,0.0,0.002,0.0,0.499,0.0,0.707
WGAN,24.08,KNN,0.867,0.85,0.094,0.003,0.169,0.546,0.172,0.641
WGAN,24.08,LR,0.535,0.178,0.613,0.479,0.275,0.567,0.564,0.435
WGAN,24.08,DT,0.144,0.131,0.878,0.98,0.228,0.449,0.04,0.698
WGAN,24.08,RF,0.17,0.145,0.967,0.965,0.251,0.501,0.068,0.682
WGAN,24.08,LightGBM,0.541,0.152,0.475,0.448,0.23,0.514,0.511,0.488
WGAN,24.08,Adaboost,0.883,0.827,0.238,0.008,0.369,0.615,0.383,0.539
WGAN,24.08,GBDT,0.259,0.157,0.95,0.858,0.27,0.546,0.248,0.607
RP,2.862450122833252,SVM,0.91,0.809,0.492,0.02,0.612,0.736,0.655,0.36
RP,2.862450122833252,KNN,0.871,0.551,0.569,0.078,0.56,0.745,0.704,0.31
RP,2.862450122833252,LR,0.869,0.552,0.497,0.068,0.523,0.715,0.649,0.359
RP,2.862450122833252,DT,0.865,0.53,0.58,0.087,0.554,0.747,0.71,0.303
RP,2.862450122833252,RF,0.914,0.792,0.547,0.024,0.647,0.761,0.701,0.321
RP,2.862450122833252,LightGBM,0.915,0.794,0.552,0.024,0.651,0.764,0.706,0.317
RP,2.862450122833252,Adaboost,0.904,0.736,0.525,0.032,0.613,0.747,0.681,0.337
RP,2.862450122833252,GBDT,0.888,0.629,0.552,0.055,0.588,0.749,0.697,0.319
Howso,77.82091283798218,SVM,0.881,0.58,0.641,0.078,0.609,0.781,0.756,0.26
Howso,77.82091283798218,KNN,0.803,0.394,0.674,0.175,0.497,0.749,0.742,0.262
Howso,77.82091283798218,LR,0.802,0.375,0.552,0.155,0.446,0.698,0.668,0.335
Howso,77.82091283798218,DT,0.789,0.371,0.669,0.191,0.477,0.739,0.732,0.27
Howso,77.82091283798218,RF,0.865,0.523,0.696,0.107,0.597,0.795,0.782,0.228
Howso,77.82091283798218,LightGBM,0.861,0.512,0.702,0.113,0.592,0.794,0.784,0.226
Howso,77.82091283798218,Adaboost,0.816,0.419,0.713,0.167,0.528,0.773,0.768,0.235
Howso,77.82091283798218,GBDT,0.833,0.446,0.669,0.14,0.535,0.764,0.752,0.254
DS,0.285414457321167,SVM,0.888,0.917,0.243,0.004,0.384,0.62,0.391,0.535
DS,0.285414457321167,KNN,0.9,0.727,0.486,0.031,0.583,0.728,0.648,0.364
DS,0.285414457321167,LR,0.871,0.744,0.16,0.009,0.264,0.575,0.276,0.594
DS,0.285414457321167,DT,0.866,0.536,0.541,0.079,0.538,0.731,0.682,0.329
DS,0.285414457321167,RF,0.912,0.803,0.519,0.021,0.631,0.749,0.679,0.34
DS,0.285414457321167,LightGBM,0.915,0.825,0.519,0.019,0.637,0.75,0.679,0.34
DS,0.285414457321167,Adaboost,0.906,0.794,0.47,0.02,0.59,0.725,0.635,0.375
DS,0.285414457321167,GBDT,0.892,0.638,0.575,0.055,0.605,0.76,0.715,0.303
SDV_GC,3.5053093433380127,SVM,0.91,0.915,0.414,0.007,0.57,0.704,0.585,0.414
SDV_GC,3.5053093433380127,KNN,0.902,0.73,0.508,0.032,0.599,0.738,0.667,0.348
SDV_GC,3.5053093433380127,LR,0.872,0.685,0.204,0.016,0.315,0.594,0.339,0.563
SDV_GC,3.5053093433380127,DT,0.857,0.505,0.525,0.087,0.515,0.719,0.667,0.342
SDV_GC,3.5053093433380127,RF,0.914,0.812,0.525,0.02,0.638,0.752,0.683,0.336
SDV_GC,3.5053093433380127,LightGBM,0.916,0.811,0.547,0.021,0.653,0.763,0.702,0.321
SDV_GC,3.5053093433380127,Adaboost,0.907,0.742,0.541,0.032,0.626,0.755,0.695,0.325
SDV_GC,3.5053093433380127,GBDT,0.896,0.667,0.564,0.047,0.611,0.758,0.708,0.31
SDV_GAN,32.292182207107544,SVM,0.907,0.872,0.414,0.01,0.562,0.702,0.584,0.414
SDV_GAN,32.292182207107544,KNN,0.9,0.726,0.497,0.032,0.59,0.733,0.657,0.356
SDV_GAN,32.292182207107544,LR,0.847,0.454,0.298,0.061,0.36,0.619,0.453,0.498
SDV_GAN,32.292182207107544,DT,0.856,0.5,0.552,0.093,0.525,0.73,0.687,0.323
SDV_GAN,32.292182207107544,RF,0.913,0.795,0.536,0.023,0.64,0.756,0.692,0.329
SDV_GAN,32.292182207107544,LightGBM,0.917,0.813,0.552,0.021,0.658,0.766,0.706,0.317
SDV_GAN,32.292182207107544,Adaboost,0.9,0.739,0.47,0.028,0.574,0.721,0.633,0.376
SDV_GAN,32.292182207107544,GBDT,0.888,0.623,0.558,0.057,0.589,0.751,0.701,0.315
