oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.06,DT,0.815,0.396,0.536,0.138,0.455,0.699,0.661,0.342
BorderlineSMOTE,0.06,RF,0.857,0.505,0.552,0.091,0.528,0.731,0.687,0.323
BorderlineSMOTE,0.06,LightGBM,0.863,0.522,0.591,0.091,0.554,0.75,0.716,0.296
BorderlineSMOTE,0.06,Adaboost,0.797,0.383,0.669,0.182,0.487,0.743,0.736,0.267
BorderlineSMOTE,0.06,GBDT,0.849,0.479,0.569,0.104,0.52,0.732,0.696,0.314
SVMSMOTE,0.4,SVM,0.853,0.491,0.619,0.108,0.548,0.755,0.731,0.28
SVMSMOTE,0.4,KNN,0.814,0.412,0.674,0.162,0.512,0.756,0.747,0.257
SVMSMOTE,0.4,LR,0.777,0.342,0.591,0.192,0.433,0.7,0.683,0.319
SVMSMOTE,0.4,DT,0.825,0.426,0.602,0.137,0.499,0.733,0.709,0.297
SVMSMOTE,0.4,RF,0.874,0.566,0.547,0.071,0.556,0.738,0.689,0.324
SVMSMOTE,0.4,LightGBM,0.873,0.561,0.558,0.074,0.56,0.742,0.697,0.317
SVMSMOTE,0.4,Adaboost,0.84,0.459,0.624,0.124,0.529,0.75,0.729,0.28
SVMSMOTE,0.4,GBDT,0.858,0.508,0.558,0.091,0.532,0.733,0.691,0.319
SMOTUNED,149.7,SVM,0.86,0.512,0.586,0.094,0.546,0.746,0.711,0.3
SMOTUNED,79.88,KNN,0.783,0.361,0.652,0.195,0.465,0.729,0.721,0.282
SMOTUNED,1196.74,LR,0.77,0.335,0.608,0.203,0.432,0.702,0.69,0.312
SMOTUNED,69.22,DT,0.717,0.294,0.685,0.277,0.411,0.704,0.703,0.297
SMOTUNED,204.81,RF,0.822,0.427,0.68,0.154,0.525,0.763,0.754,0.251
SMOTUNED,110.73,LightGBM,0.818,0.421,0.691,0.16,0.523,0.765,0.758,0.246
SMOTUNED,258.77,Adaboost,0.814,0.408,0.646,0.158,0.5,0.744,0.731,0.274
SMOTUNED,413.39,GBDT,0.748,0.324,0.685,0.241,0.44,0.722,0.72,0.28
DAZZLE,3287.319620847702,SVM,0.891,0.664,0.492,0.042,0.565,0.725,0.65,0.361
DAZZLE,3287.319620847702,KNN,0.892,0.667,0.508,0.043,0.577,0.733,0.664,0.349
DAZZLE,3287.319620847702,LR,0.72,0.268,0.541,0.25,0.358,0.646,0.629,0.369
DAZZLE,3287.319620847702,DT,0.858,0.508,0.558,0.091,0.532,0.733,0.691,0.319
DAZZLE,3287.319620847702,RF,0.912,0.803,0.519,0.021,0.631,0.749,0.679,0.34
DAZZLE,3287.319620847702,LightGBM,0.916,0.845,0.514,0.016,0.639,0.749,0.675,0.344
DAZZLE,3287.319620847702,Adaboost,0.915,0.803,0.541,0.022,0.647,0.76,0.697,0.325
DAZZLE,3287.319620847702,GBDT,0.9,0.7,0.541,0.039,0.611,0.751,0.693,0.325
WGAN,21.61,SVM,0.856,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,21.61,KNN,0.862,0.786,0.061,0.003,0.113,0.529,0.115,0.664
WGAN,21.61,LR,0.858,0.526,0.166,0.025,0.252,0.57,0.283,0.59
WGAN,21.61,DT,0.787,0.306,0.376,0.143,0.337,0.616,0.522,0.453
WGAN,21.61,RF,0.473,0.128,0.459,0.524,0.201,0.467,0.467,0.533
WGAN,21.61,LightGBM,0.423,0.114,0.442,0.58,0.181,0.431,0.431,0.569
WGAN,21.61,Adaboost,0.867,0.578,0.287,0.035,0.384,0.626,0.443,0.505
WGAN,21.61,GBDT,0.253,0.119,0.652,0.814,0.201,0.419,0.29,0.626
RP,2.8133597373962402,SVM,0.904,0.748,0.508,0.029,0.605,0.74,0.667,0.348
RP,2.8133597373962402,KNN,0.86,0.512,0.591,0.095,0.549,0.748,0.715,0.297
RP,2.8133597373962402,LR,0.859,0.511,0.514,0.083,0.512,0.715,0.659,0.349
RP,2.8133597373962402,DT,0.845,0.469,0.541,0.103,0.503,0.719,0.675,0.332
RP,2.8133597373962402,RF,0.904,0.724,0.536,0.034,0.616,0.751,0.689,0.329
RP,2.8133597373962402,LightGBM,0.914,0.802,0.536,0.022,0.642,0.757,0.692,0.329
RP,2.8133597373962402,Adaboost,0.912,0.773,0.547,0.027,0.641,0.76,0.7,0.321
RP,2.8133597373962402,GBDT,0.89,0.637,0.552,0.053,0.592,0.75,0.698,0.319
Howso,74.51684403419495,SVM,0.865,0.527,0.602,0.091,0.562,0.755,0.724,0.289
Howso,74.51684403419495,KNN,0.814,0.408,0.646,0.158,0.5,0.744,0.731,0.274
Howso,74.51684403419495,LR,0.74,0.305,0.624,0.24,0.409,0.692,0.685,0.315
Howso,74.51684403419495,DT,0.753,0.318,0.624,0.225,0.422,0.699,0.691,0.31
Howso,74.51684403419495,RF,0.846,0.475,0.641,0.119,0.546,0.761,0.742,0.268
Howso,74.51684403419495,LightGBM,0.843,0.467,0.635,0.122,0.539,0.757,0.737,0.272
Howso,74.51684403419495,Adaboost,0.797,0.384,0.68,0.183,0.491,0.748,0.742,0.261
Howso,74.51684403419495,GBDT,0.839,0.456,0.602,0.121,0.519,0.741,0.715,0.294
DS,0.23715424537658691,SVM,0.896,0.932,0.304,0.004,0.458,0.65,0.466,0.492
DS,0.23715424537658691,KNN,0.898,0.699,0.514,0.037,0.592,0.738,0.67,0.345
DS,0.23715424537658691,LR,0.87,0.714,0.166,0.011,0.269,0.577,0.284,0.59
DS,0.23715424537658691,DT,0.853,0.49,0.541,0.095,0.514,0.723,0.678,0.331
DS,0.23715424537658691,RF,0.913,0.816,0.514,0.02,0.631,0.747,0.674,0.344
DS,0.23715424537658691,LightGBM,0.914,0.829,0.508,0.018,0.63,0.745,0.67,0.348
DS,0.23715424537658691,Adaboost,0.92,0.865,0.53,0.014,0.658,0.758,0.69,0.332
DS,0.23715424537658691,GBDT,0.908,0.748,0.541,0.031,0.628,0.755,0.695,0.325
SDV_GC,3.5625360012054443,SVM,0.909,0.904,0.414,0.007,0.568,0.703,0.585,0.414
SDV_GC,3.5625360012054443,KNN,0.902,0.707,0.547,0.038,0.617,0.754,0.697,0.321
SDV_GC,3.5625360012054443,LR,0.867,0.6,0.232,0.026,0.335,0.603,0.375,0.543
SDV_GC,3.5625360012054443,DT,0.848,0.475,0.519,0.097,0.496,0.711,0.659,0.347
SDV_GC,3.5625360012054443,RF,0.91,0.793,0.508,0.022,0.62,0.743,0.669,0.348
SDV_GC,3.5625360012054443,LightGBM,0.916,0.845,0.514,0.016,0.639,0.749,0.675,0.344
SDV_GC,3.5625360012054443,Adaboost,0.913,0.786,0.547,0.025,0.645,0.761,0.701,0.321
SDV_GC,3.5625360012054443,GBDT,0.888,0.634,0.536,0.052,0.581,0.742,0.685,0.33
SDV_GAN,32.8367486000061,SVM,0.909,0.845,0.453,0.014,0.59,0.72,0.621,0.387
SDV_GAN,32.8367486000061,KNN,0.897,0.688,0.525,0.04,0.596,0.742,0.679,0.337
SDV_GAN,32.8367486000061,LR,0.857,0.509,0.326,0.053,0.397,0.636,0.485,0.478
SDV_GAN,32.8367486000061,DT,0.847,0.473,0.541,0.101,0.505,0.72,0.676,0.332
SDV_GAN,32.8367486000061,RF,0.912,0.809,0.514,0.02,0.628,0.747,0.674,0.344
SDV_GAN,32.8367486000061,LightGBM,0.913,0.821,0.508,0.019,0.628,0.745,0.67,0.348
SDV_GAN,32.8367486000061,Adaboost,0.902,0.716,0.53,0.035,0.61,0.748,0.684,0.333
SDV_GAN,32.8367486000061,GBDT,0.896,0.667,0.552,0.047,0.604,0.753,0.7,0.318
