oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,534.9357814788818,Adaboost,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE,534.9357814788818,GBDT,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
WGAN,10.47,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,10.47,KNN,0.275,0.208,0.902,0.887,0.338,0.508,0.201,0.631
WGAN,10.47,LR,0.22,0.205,0.976,0.975,0.339,0.5,0.049,0.69
WGAN,10.47,DT,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,10.47,RF,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,10.47,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,10.47,Adaboost,0.22,0.205,0.976,0.975,0.339,0.5,0.049,0.69
WGAN,10.47,GBDT,0.335,0.135,0.415,0.686,0.204,0.365,0.358,0.637
RP,1.2092053890228271,SVM,0.735,0.419,0.756,0.27,0.539,0.743,0.743,0.258
RP,1.2092053890228271,KNN,0.76,0.444,0.683,0.22,0.538,0.731,0.728,0.273
RP,1.2092053890228271,LR,0.73,0.403,0.659,0.252,0.5,0.703,0.701,0.3
RP,1.2092053890228271,DT,0.8,0.51,0.634,0.157,0.565,0.738,0.724,0.282
RP,1.2092053890228271,RF,0.81,0.532,0.61,0.138,0.568,0.736,0.714,0.293
RP,1.2092053890228271,LightGBM,0.83,0.59,0.561,0.101,0.575,0.73,0.691,0.318
RP,1.2092053890228271,Adaboost,0.83,0.581,0.61,0.113,0.595,0.748,0.723,0.287
RP,1.2092053890228271,GBDT,0.815,0.545,0.585,0.126,0.565,0.73,0.701,0.306
Howso,213.9000701904297,SVM,0.715,0.4,0.78,0.302,0.529,0.739,0.737,0.264
Howso,213.9000701904297,KNN,0.755,0.435,0.659,0.22,0.524,0.719,0.714,0.287
Howso,213.9000701904297,LR,0.75,0.433,0.707,0.239,0.537,0.734,0.733,0.267
Howso,213.9000701904297,DT,0.655,0.316,0.585,0.327,0.41,0.629,0.626,0.373
Howso,213.9000701904297,RF,0.805,0.517,0.756,0.182,0.614,0.787,0.786,0.215
Howso,213.9000701904297,LightGBM,0.785,0.484,0.732,0.201,0.583,0.765,0.764,0.237
Howso,213.9000701904297,Adaboost,0.735,0.414,0.707,0.258,0.523,0.725,0.724,0.276
Howso,213.9000701904297,GBDT,0.76,0.451,0.78,0.245,0.571,0.768,0.767,0.233
DS,0.5478293895721436,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
DS,0.5478293895721436,KNN,0.82,0.581,0.439,0.082,0.5,0.679,0.594,0.401
DS,0.5478293895721436,LR,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
DS,0.5478293895721436,DT,0.83,0.585,0.585,0.107,0.585,0.739,0.707,0.303
DS,0.5478293895721436,RF,0.84,0.68,0.415,0.05,0.515,0.682,0.577,0.415
DS,0.5478293895721436,LightGBM,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
DS,0.5478293895721436,Adaboost,0.83,0.613,0.463,0.075,0.528,0.694,0.617,0.383
DS,0.5478293895721436,GBDT,0.845,0.656,0.512,0.069,0.575,0.722,0.661,0.348
SDV_GC,11.665092468261719,SVM,0.855,0.75,0.439,0.038,0.554,0.701,0.603,0.398
SDV_GC,11.665092468261719,KNN,0.82,0.581,0.439,0.082,0.5,0.679,0.594,0.401
SDV_GC,11.665092468261719,LR,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GC,11.665092468261719,DT,0.78,0.468,0.537,0.157,0.5,0.69,0.656,0.346
SDV_GC,11.665092468261719,RF,0.85,0.677,0.512,0.063,0.583,0.725,0.662,0.348
SDV_GC,11.665092468261719,LightGBM,0.84,0.636,0.512,0.075,0.568,0.718,0.659,0.349
SDV_GC,11.665092468261719,Adaboost,0.83,0.595,0.537,0.094,0.564,0.721,0.674,0.334
SDV_GC,11.665092468261719,GBDT,0.825,0.588,0.488,0.088,0.533,0.7,0.636,0.367
SDV_GAN,145.09586763381958,SVM,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
SDV_GAN,145.09586763381958,KNN,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_GAN,145.09586763381958,LR,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GAN,145.09586763381958,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
SDV_GAN,145.09586763381958,RF,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_GAN,145.09586763381958,LightGBM,0.845,0.667,0.488,0.063,0.563,0.712,0.642,0.365
SDV_GAN,145.09586763381958,Adaboost,0.84,0.645,0.488,0.069,0.556,0.709,0.64,0.365
SDV_GAN,145.09586763381958,GBDT,0.81,0.538,0.512,0.113,0.525,0.699,0.649,0.354
