oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.02,Adaboost,0.8,0.511,0.585,0.145,0.545,0.72,0.695,0.311
ADASYN,0.02,GBDT,0.795,0.5,0.488,0.126,0.494,0.681,0.626,0.373
BorderlineSMOTE,0.02,SVM,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
BorderlineSMOTE,0.02,KNN,0.765,0.453,0.707,0.22,0.552,0.744,0.742,0.259
BorderlineSMOTE,0.02,LR,0.735,0.397,0.561,0.22,0.465,0.67,0.653,0.347
BorderlineSMOTE,0.02,DT,0.77,0.449,0.537,0.17,0.489,0.683,0.652,0.349
BorderlineSMOTE,0.02,RF,0.845,0.619,0.634,0.101,0.627,0.767,0.744,0.268
BorderlineSMOTE,0.02,LightGBM,0.85,0.657,0.561,0.075,0.605,0.743,0.698,0.315
BorderlineSMOTE,0.02,Adaboost,0.835,0.611,0.537,0.088,0.571,0.724,0.676,0.334
BorderlineSMOTE,0.02,GBDT,0.805,0.524,0.537,0.126,0.53,0.705,0.665,0.34
SVMSMOTE,0.05,SVM,0.82,0.568,0.512,0.101,0.538,0.706,0.653,0.352
SVMSMOTE,0.05,KNN,0.79,0.49,0.585,0.157,0.533,0.714,0.691,0.314
SVMSMOTE,0.05,LR,0.78,0.467,0.512,0.151,0.488,0.681,0.639,0.361
SVMSMOTE,0.05,DT,0.77,0.442,0.463,0.151,0.452,0.656,0.6,0.394
SVMSMOTE,0.05,RF,0.83,0.59,0.561,0.101,0.575,0.73,0.691,0.318
SVMSMOTE,0.05,LightGBM,0.855,0.676,0.561,0.069,0.613,0.746,0.7,0.314
SVMSMOTE,0.05,Adaboost,0.82,0.571,0.488,0.094,0.526,0.697,0.634,0.368
SVMSMOTE,0.05,GBDT,0.825,0.575,0.561,0.107,0.568,0.727,0.689,0.32
SMOTUNED,90.06,SVM,0.8,0.509,0.683,0.17,0.583,0.757,0.749,0.254
SMOTUNED,59.88,KNN,0.765,0.45,0.659,0.208,0.535,0.725,0.719,0.283
SMOTUNED,926.03,LR,0.72,0.391,0.659,0.264,0.491,0.697,0.695,0.305
SMOTUNED,97.21,DT,0.805,0.521,0.61,0.145,0.562,0.733,0.712,0.294
SMOTUNED,407.83,RF,0.8,0.509,0.683,0.17,0.583,0.757,0.749,0.254
SMOTUNED,385.1,LightGBM,0.795,0.5,0.683,0.176,0.577,0.753,0.747,0.256
SMOTUNED,665.29,Adaboost,0.795,0.5,0.561,0.145,0.529,0.708,0.678,0.327
SMOTUNED,1290.95,GBDT,0.82,0.551,0.659,0.138,0.6,0.76,0.747,0.261
DAZZLE,1417.380949497223,SVM,0.825,0.579,0.537,0.101,0.557,0.718,0.672,0.335
DAZZLE,1417.380949497223,KNN,0.83,0.613,0.463,0.075,0.528,0.694,0.617,0.383
DAZZLE,1417.380949497223,LR,0.79,0.49,0.61,0.164,0.543,0.723,0.705,0.299
DAZZLE,1417.380949497223,DT,0.835,0.587,0.659,0.119,0.621,0.77,0.754,0.256
DAZZLE,1417.380949497223,RF,0.84,0.655,0.463,0.063,0.543,0.7,0.62,0.382
DAZZLE,1417.380949497223,LightGBM,0.86,0.697,0.561,0.063,0.622,0.749,0.702,0.314
DAZZLE,1417.380949497223,Adaboost,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
DAZZLE,1417.380949497223,GBDT,0.84,0.629,0.537,0.082,0.579,0.727,0.677,0.333
