oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_GC,9.949867486953735,RF,0.86,0.81,0.415,0.025,0.548,0.695,0.582,0.414
SDV_GC,9.949867486953735,LightGBM,0.85,0.704,0.463,0.05,0.559,0.707,0.623,0.381
SDV_GC,9.949867486953735,Adaboost,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
SDV_GC,9.949867486953735,GBDT,0.84,0.622,0.561,0.088,0.59,0.736,0.695,0.317
SDV_GAN,88.67678165435791,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
SDV_GAN,88.67678165435791,KNN,0.81,0.579,0.268,0.05,0.367,0.609,0.418,0.519
SDV_GAN,88.67678165435791,LR,0.85,0.789,0.366,0.025,0.5,0.67,0.532,0.449
SDV_GAN,88.67678165435791,DT,0.795,0.5,0.488,0.126,0.494,0.681,0.626,0.373
SDV_GAN,88.67678165435791,RF,0.865,0.792,0.463,0.031,0.585,0.716,0.627,0.38
SDV_GAN,88.67678165435791,LightGBM,0.855,0.731,0.463,0.044,0.567,0.71,0.624,0.381
SDV_GAN,88.67678165435791,Adaboost,0.825,0.607,0.415,0.069,0.493,0.673,0.574,0.417
SDV_GAN,88.67678165435791,GBDT,0.84,0.629,0.537,0.082,0.579,0.727,0.677,0.333
