oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.02,LR,0.73,0.413,0.756,0.277,0.534,0.74,0.739,0.261
ADASYN,0.02,DT,0.73,0.403,0.659,0.252,0.5,0.703,0.701,0.3
ADASYN,0.02,RF,0.81,0.528,0.683,0.157,0.596,0.763,0.754,0.25
ADASYN,0.02,LightGBM,0.845,0.614,0.659,0.107,0.635,0.776,0.758,0.253
ADASYN,0.02,Adaboost,0.78,0.472,0.61,0.176,0.532,0.717,0.701,0.303
ADASYN,0.02,GBDT,0.8,0.51,0.634,0.157,0.565,0.738,0.724,0.282
BorderlineSMOTE,0.02,SVM,0.745,0.417,0.61,0.22,0.495,0.695,0.684,0.317
BorderlineSMOTE,0.02,KNN,0.785,0.484,0.732,0.201,0.583,0.765,0.764,0.237
BorderlineSMOTE,0.02,LR,0.755,0.443,0.756,0.245,0.559,0.755,0.755,0.245
BorderlineSMOTE,0.02,DT,0.74,0.4,0.537,0.208,0.458,0.665,0.64,0.359
BorderlineSMOTE,0.02,RF,0.845,0.619,0.634,0.101,0.627,0.767,0.744,0.268
BorderlineSMOTE,0.02,LightGBM,0.855,0.643,0.659,0.094,0.651,0.782,0.763,0.25
BorderlineSMOTE,0.02,Adaboost,0.81,0.529,0.659,0.151,0.587,0.754,0.742,0.264
BorderlineSMOTE,0.02,GBDT,0.805,0.522,0.585,0.138,0.552,0.724,0.697,0.309
SVMSMOTE,0.04,SVM,0.815,0.537,0.707,0.157,0.611,0.775,0.769,0.235
SVMSMOTE,0.04,KNN,0.78,0.474,0.659,0.189,0.551,0.735,0.727,0.276
SVMSMOTE,0.04,LR,0.78,0.477,0.756,0.214,0.585,0.771,0.771,0.229
SVMSMOTE,0.04,DT,0.83,0.59,0.561,0.101,0.575,0.73,0.691,0.318
SVMSMOTE,0.04,RF,0.84,0.605,0.634,0.107,0.619,0.764,0.742,0.27
SVMSMOTE,0.04,LightGBM,0.855,0.643,0.659,0.094,0.651,0.782,0.763,0.25
SVMSMOTE,0.04,Adaboost,0.83,0.566,0.732,0.145,0.638,0.794,0.789,0.216
SVMSMOTE,0.04,GBDT,0.81,0.531,0.634,0.145,0.578,0.745,0.728,0.278
SMOTUNED,63.68,SVM,0.75,0.433,0.707,0.239,0.537,0.734,0.733,0.267
SMOTUNED,42.62,KNN,0.76,0.439,0.61,0.201,0.51,0.704,0.692,0.31
SMOTUNED,1070.03,LR,0.735,0.417,0.732,0.264,0.531,0.734,0.734,0.266
SMOTUNED,71.88,DT,0.785,0.481,0.634,0.176,0.547,0.729,0.717,0.287
SMOTUNED,344.57,RF,0.825,0.562,0.659,0.132,0.607,0.763,0.749,0.259
SMOTUNED,344.45,LightGBM,0.785,0.485,0.78,0.214,0.598,0.783,0.783,0.217
SMOTUNED,608.99,Adaboost,0.785,0.483,0.683,0.189,0.566,0.747,0.742,0.261
SMOTUNED,1190.8,GBDT,0.795,0.5,0.634,0.164,0.559,0.735,0.721,0.283
DAZZLE,545.6121912002563,SVM,0.845,0.778,0.341,0.025,0.475,0.658,0.506,0.466
DAZZLE,545.6121912002563,KNN,0.825,0.6,0.439,0.075,0.507,0.682,0.595,0.4
DAZZLE,545.6121912002563,LR,0.845,0.692,0.439,0.05,0.537,0.694,0.6,0.398
DAZZLE,545.6121912002563,DT,0.81,0.535,0.561,0.126,0.548,0.718,0.683,0.323
DAZZLE,545.6121912002563,RF,0.865,0.733,0.537,0.05,0.62,0.743,0.686,0.33
DAZZLE,545.6121912002563,LightGBM,0.85,0.657,0.561,0.075,0.605,0.743,0.698,0.315
DAZZLE,545.6121912002563,Adaboost,0.83,0.585,0.585,0.107,0.585,0.739,0.707,0.303
DAZZLE,545.6121912002563,GBDT,0.825,0.562,0.659,0.132,0.607,0.763,0.749,0.259
WGAN,13.14,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,13.14,KNN,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,13.14,LR,0.375,0.234,0.902,0.761,0.372,0.571,0.378,0.543
WGAN,13.14,DT,0.225,0.209,1.0,0.975,0.346,0.513,0.049,0.689
WGAN,13.14,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,13.14,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,13.14,Adaboost,0.225,0.209,1.0,0.975,0.346,0.513,0.049,0.689
WGAN,13.14,GBDT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
RP,1.7306725978851318,SVM,0.77,0.464,0.78,0.233,0.582,0.774,0.774,0.226
RP,1.7306725978851318,KNN,0.77,0.455,0.61,0.189,0.521,0.711,0.696,0.307
RP,1.7306725978851318,LR,0.74,0.427,0.78,0.27,0.552,0.755,0.754,0.246
RP,1.7306725978851318,DT,0.755,0.431,0.61,0.208,0.505,0.701,0.689,0.313
RP,1.7306725978851318,RF,0.83,0.574,0.659,0.126,0.614,0.766,0.751,0.257
RP,1.7306725978851318,LightGBM,0.835,0.595,0.61,0.107,0.602,0.751,0.725,0.286
RP,1.7306725978851318,Adaboost,0.805,0.519,0.683,0.164,0.589,0.76,0.752,0.252
RP,1.7306725978851318,GBDT,0.835,0.583,0.683,0.126,0.629,0.779,0.767,0.241
Howso,192.5929718017578,SVM,0.75,0.44,0.805,0.264,0.569,0.77,0.769,0.232
Howso,192.5929718017578,KNN,0.675,0.338,0.61,0.308,0.435,0.651,0.648,0.352
Howso,192.5929718017578,LR,0.765,0.457,0.78,0.239,0.577,0.771,0.771,0.229
Howso,192.5929718017578,DT,0.66,0.329,0.634,0.333,0.433,0.65,0.65,0.35
Howso,192.5929718017578,RF,0.765,0.458,0.805,0.245,0.584,0.78,0.779,0.222
Howso,192.5929718017578,LightGBM,0.8,0.507,0.829,0.208,0.63,0.811,0.81,0.19
Howso,192.5929718017578,Adaboost,0.715,0.4,0.78,0.302,0.529,0.739,0.737,0.264
Howso,192.5929718017578,GBDT,0.715,0.389,0.683,0.277,0.496,0.703,0.703,0.298
DS,0.752331018447876,SVM,0.85,0.762,0.39,0.031,0.516,0.679,0.556,0.432
DS,0.752331018447876,KNN,0.805,0.531,0.415,0.094,0.466,0.66,0.569,0.419
DS,0.752331018447876,LR,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
DS,0.752331018447876,DT,0.81,0.537,0.537,0.119,0.537,0.709,0.667,0.338
DS,0.752331018447876,RF,0.86,0.724,0.512,0.05,0.6,0.731,0.665,0.347
DS,0.752331018447876,LightGBM,0.855,0.658,0.61,0.082,0.633,0.764,0.733,0.282
DS,0.752331018447876,Adaboost,0.805,0.522,0.585,0.138,0.552,0.724,0.697,0.309
DS,0.752331018447876,GBDT,0.82,0.553,0.634,0.132,0.591,0.751,0.733,0.275
SDV_GC,12.591402769088745,SVM,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GC,12.591402769088745,KNN,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_GC,12.591402769088745,LR,0.86,0.71,0.537,0.057,0.611,0.74,0.684,0.33
SDV_GC,12.591402769088745,DT,0.795,0.5,0.61,0.157,0.549,0.726,0.708,0.297
SDV_GC,12.591402769088745,RF,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
SDV_GC,12.591402769088745,LightGBM,0.85,0.649,0.585,0.082,0.615,0.752,0.715,0.299
SDV_GC,12.591402769088745,Adaboost,0.825,0.565,0.634,0.126,0.598,0.754,0.735,0.274
SDV_GC,12.591402769088745,GBDT,0.85,0.628,0.659,0.101,0.643,0.779,0.76,0.252
SDV_GAN,133.89537358283997,SVM,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_GAN,133.89537358283997,KNN,0.835,0.643,0.439,0.063,0.522,0.688,0.598,0.399
SDV_GAN,133.89537358283997,LR,0.84,0.636,0.512,0.075,0.568,0.718,0.659,0.349
SDV_GAN,133.89537358283997,DT,0.76,0.434,0.561,0.189,0.489,0.686,0.663,0.338
SDV_GAN,133.89537358283997,RF,0.84,0.622,0.561,0.088,0.59,0.736,0.695,0.317
SDV_GAN,133.89537358283997,LightGBM,0.84,0.61,0.61,0.101,0.61,0.755,0.727,0.285
SDV_GAN,133.89537358283997,Adaboost,0.84,0.615,0.585,0.094,0.6,0.746,0.711,0.301
SDV_GAN,133.89537358283997,GBDT,0.85,0.628,0.659,0.101,0.643,0.779,0.76,0.252
