oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.02,RF,0.815,0.543,0.61,0.132,0.575,0.739,0.716,0.291
BorderlineSMOTE,0.02,LightGBM,0.825,0.583,0.512,0.094,0.545,0.709,0.654,0.351
BorderlineSMOTE,0.02,Adaboost,0.82,0.561,0.561,0.113,0.561,0.724,0.687,0.321
BorderlineSMOTE,0.02,GBDT,0.8,0.514,0.439,0.107,0.474,0.666,0.589,0.404
SVMSMOTE,0.04,SVM,0.82,0.556,0.61,0.126,0.581,0.742,0.718,0.29
SVMSMOTE,0.04,KNN,0.76,0.436,0.585,0.195,0.5,0.695,0.678,0.324
SVMSMOTE,0.04,LR,0.8,0.51,0.634,0.157,0.565,0.738,0.724,0.282
SVMSMOTE,0.04,DT,0.755,0.423,0.537,0.189,0.473,0.674,0.646,0.354
SVMSMOTE,0.04,RF,0.805,0.522,0.585,0.138,0.552,0.724,0.697,0.309
SVMSMOTE,0.04,LightGBM,0.825,0.588,0.488,0.088,0.533,0.7,0.636,0.367
SVMSMOTE,0.04,Adaboost,0.825,0.571,0.585,0.113,0.578,0.736,0.705,0.304
SVMSMOTE,0.04,GBDT,0.81,0.533,0.585,0.132,0.558,0.727,0.699,0.308
SMOTUNED,65.22,SVM,0.73,0.418,0.805,0.289,0.55,0.758,0.755,0.247
SMOTUNED,46.58,KNN,0.745,0.411,0.561,0.208,0.474,0.677,0.657,0.343
SMOTUNED,1048.61,LR,0.815,0.537,0.707,0.157,0.611,0.775,0.769,0.235
SMOTUNED,69.73,DT,0.73,0.408,0.707,0.264,0.518,0.722,0.721,0.279
SMOTUNED,300.22,RF,0.815,0.542,0.634,0.138,0.584,0.748,0.731,0.277
SMOTUNED,302.65,LightGBM,0.775,0.467,0.683,0.201,0.554,0.741,0.736,0.266
SMOTUNED,578.85,Adaboost,0.755,0.439,0.707,0.233,0.542,0.737,0.736,0.264
SMOTUNED,1057.33,GBDT,0.775,0.463,0.61,0.182,0.526,0.714,0.699,0.305
DAZZLE,787.9869384765625,SVM,0.815,0.6,0.293,0.05,0.393,0.621,0.447,0.501
DAZZLE,787.9869384765625,KNN,0.815,0.562,0.439,0.088,0.493,0.675,0.593,0.402
DAZZLE,787.9869384765625,LR,0.775,0.441,0.366,0.119,0.4,0.623,0.517,0.456
DAZZLE,787.9869384765625,DT,0.78,0.471,0.585,0.17,0.522,0.708,0.687,0.317
DAZZLE,787.9869384765625,RF,0.835,0.633,0.463,0.069,0.535,0.697,0.619,0.383
DAZZLE,787.9869384765625,LightGBM,0.82,0.586,0.415,0.075,0.486,0.67,0.573,0.417
DAZZLE,787.9869384765625,Adaboost,0.81,0.538,0.512,0.113,0.525,0.699,0.649,0.354
DAZZLE,787.9869384765625,GBDT,0.815,0.55,0.537,0.113,0.543,0.712,0.669,0.337
WGAN,11.68,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,11.68,KNN,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,11.68,LR,0.35,0.23,0.927,0.799,0.369,0.564,0.331,0.567
WGAN,11.68,DT,0.75,0.091,0.024,0.063,0.038,0.481,0.048,0.691
WGAN,11.68,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,11.68,LightGBM,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,11.68,Adaboost,0.235,0.208,0.976,0.956,0.343,0.51,0.084,0.676
WGAN,11.68,GBDT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
RP,1.709632158279419,SVM,0.73,0.413,0.756,0.277,0.534,0.74,0.739,0.261
RP,1.709632158279419,KNN,0.7,0.349,0.537,0.258,0.423,0.639,0.623,0.375
RP,1.709632158279419,LR,0.775,0.47,0.756,0.22,0.579,0.768,0.768,0.232
RP,1.709632158279419,DT,0.82,0.545,0.732,0.157,0.625,0.787,0.783,0.22
RP,1.709632158279419,RF,0.81,0.533,0.585,0.132,0.558,0.727,0.699,0.308
RP,1.709632158279419,LightGBM,0.82,0.568,0.512,0.101,0.538,0.706,0.653,0.352
RP,1.709632158279419,Adaboost,0.82,0.558,0.585,0.119,0.571,0.733,0.703,0.305
RP,1.709632158279419,GBDT,0.8,0.511,0.561,0.138,0.535,0.711,0.68,0.325
Howso,182.98327255249023,SVM,0.725,0.412,0.805,0.296,0.545,0.755,0.751,0.25
Howso,182.98327255249023,KNN,0.67,0.342,0.659,0.327,0.45,0.666,0.666,0.334
Howso,182.98327255249023,LR,0.72,0.4,0.732,0.283,0.517,0.724,0.724,0.276
Howso,182.98327255249023,DT,0.69,0.352,0.61,0.289,0.446,0.66,0.656,0.344
Howso,182.98327255249023,RF,0.745,0.436,0.829,0.277,0.571,0.776,0.773,0.23
Howso,182.98327255249023,LightGBM,0.735,0.414,0.707,0.258,0.523,0.725,0.724,0.276
Howso,182.98327255249023,Adaboost,0.75,0.437,0.756,0.252,0.554,0.752,0.752,0.248
Howso,182.98327255249023,GBDT,0.69,0.36,0.659,0.302,0.466,0.678,0.678,0.322
DS,0.788813591003418,SVM,0.815,0.611,0.268,0.044,0.373,0.612,0.419,0.518
DS,0.788813591003418,KNN,0.815,0.577,0.366,0.069,0.448,0.648,0.525,0.451
DS,0.788813591003418,LR,0.81,0.556,0.366,0.075,0.441,0.645,0.524,0.452
DS,0.788813591003418,DT,0.755,0.429,0.585,0.201,0.495,0.692,0.676,0.326
DS,0.788813591003418,RF,0.82,0.593,0.39,0.069,0.471,0.661,0.55,0.434
DS,0.788813591003418,LightGBM,0.82,0.581,0.439,0.082,0.5,0.679,0.594,0.401
DS,0.788813591003418,Adaboost,0.82,0.571,0.488,0.094,0.526,0.697,0.634,0.368
DS,0.788813591003418,GBDT,0.835,0.605,0.561,0.094,0.582,0.733,0.693,0.318
SDV_GC,15.489314317703247,SVM,0.805,0.536,0.366,0.082,0.435,0.642,0.523,0.452
SDV_GC,15.489314317703247,KNN,0.81,0.56,0.341,0.069,0.424,0.636,0.5,0.468
SDV_GC,15.489314317703247,LR,0.8,0.515,0.415,0.101,0.459,0.657,0.568,0.42
SDV_GC,15.489314317703247,DT,0.755,0.423,0.537,0.189,0.473,0.674,0.646,0.354
SDV_GC,15.489314317703247,RF,0.825,0.594,0.463,0.082,0.521,0.691,0.616,0.384
SDV_GC,15.489314317703247,LightGBM,0.83,0.606,0.488,0.082,0.541,0.703,0.637,0.367
SDV_GC,15.489314317703247,Adaboost,0.815,0.567,0.415,0.082,0.479,0.666,0.571,0.418
SDV_GC,15.489314317703247,GBDT,0.79,0.489,0.537,0.145,0.512,0.696,0.659,0.343
SDV_GAN,115.94514513015747,SVM,0.81,0.556,0.366,0.075,0.441,0.645,0.524,0.452
SDV_GAN,115.94514513015747,KNN,0.815,0.577,0.366,0.069,0.448,0.648,0.525,0.451
SDV_GAN,115.94514513015747,LR,0.8,0.516,0.39,0.094,0.444,0.648,0.545,0.436
SDV_GAN,115.94514513015747,DT,0.78,0.467,0.512,0.151,0.488,0.681,0.639,0.361
SDV_GAN,115.94514513015747,RF,0.805,0.529,0.439,0.101,0.48,0.669,0.59,0.403
SDV_GAN,115.94514513015747,LightGBM,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_GAN,115.94514513015747,Adaboost,0.835,0.625,0.488,0.075,0.548,0.706,0.639,0.366
SDV_GAN,115.94514513015747,GBDT,0.83,0.6,0.512,0.088,0.553,0.712,0.656,0.351
