oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,1066.18,LR,0.76,0.452,0.805,0.252,0.579,0.777,0.776,0.225
SMOTUNED,84.02,DT,0.77,0.463,0.756,0.226,0.574,0.765,0.765,0.235
SMOTUNED,349.02,RF,0.825,0.55,0.805,0.17,0.653,0.818,0.817,0.183
SMOTUNED,338.23,LightGBM,0.82,0.549,0.683,0.145,0.609,0.769,0.759,0.246
SMOTUNED,658.09,Adaboost,0.8,0.508,0.756,0.189,0.608,0.784,0.783,0.218
SMOTUNED,1230.81,GBDT,0.8,0.509,0.683,0.17,0.583,0.757,0.749,0.254
DAZZLE,850.3138756752014,SVM,0.855,0.714,0.488,0.05,0.58,0.719,0.645,0.364
DAZZLE,850.3138756752014,KNN,0.865,0.694,0.61,0.069,0.649,0.77,0.737,0.28
DAZZLE,850.3138756752014,LR,0.845,0.647,0.537,0.075,0.587,0.731,0.679,0.332
DAZZLE,850.3138756752014,DT,0.76,0.429,0.512,0.176,0.467,0.668,0.632,0.367
DAZZLE,850.3138756752014,RF,0.89,0.788,0.634,0.044,0.703,0.795,0.762,0.261
DAZZLE,850.3138756752014,LightGBM,0.865,0.706,0.585,0.063,0.64,0.761,0.721,0.297
DAZZLE,850.3138756752014,Adaboost,0.845,0.625,0.61,0.094,0.617,0.758,0.729,0.284
DAZZLE,850.3138756752014,GBDT,0.875,0.69,0.707,0.082,0.699,0.813,0.799,0.215
WGAN,8.99,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,8.99,KNN,0.22,0.208,1.0,0.981,0.345,0.509,0.037,0.694
WGAN,8.99,LR,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,8.99,DT,0.215,0.207,1.0,0.987,0.343,0.506,0.025,0.698
WGAN,8.99,RF,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,8.99,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,8.99,Adaboost,0.22,0.208,1.0,0.981,0.345,0.509,0.037,0.694
WGAN,8.99,GBDT,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
RP,0.880617618560791,SVM,0.67,0.368,0.854,0.377,0.515,0.738,0.72,0.286
RP,0.880617618560791,KNN,0.745,0.434,0.805,0.27,0.564,0.767,0.765,0.236
RP,0.880617618560791,LR,0.71,0.4,0.829,0.321,0.54,0.754,0.747,0.257
RP,0.880617618560791,DT,0.74,0.423,0.732,0.258,0.536,0.737,0.737,0.263
RP,0.880617618560791,RF,0.795,0.5,0.78,0.201,0.61,0.79,0.79,0.211
RP,0.880617618560791,LightGBM,0.845,0.604,0.707,0.119,0.652,0.794,0.784,0.224
RP,0.880617618560791,Adaboost,0.81,0.526,0.732,0.17,0.612,0.781,0.778,0.225
RP,0.880617618560791,GBDT,0.825,0.56,0.683,0.138,0.615,0.772,0.762,0.245
Howso,127.98906254768372,SVM,0.665,0.367,0.878,0.39,0.518,0.744,0.72,0.289
Howso,127.98906254768372,KNN,0.7,0.383,0.756,0.314,0.508,0.721,0.719,0.281
Howso,127.98906254768372,LR,0.69,0.382,0.829,0.346,0.523,0.742,0.731,0.273
Howso,127.98906254768372,DT,0.645,0.34,0.78,0.39,0.474,0.695,0.685,0.316
Howso,127.98906254768372,RF,0.73,0.424,0.878,0.308,0.571,0.785,0.774,0.234
Howso,127.98906254768372,LightGBM,0.725,0.415,0.829,0.302,0.553,0.764,0.758,0.245
Howso,127.98906254768372,Adaboost,0.685,0.378,0.829,0.352,0.519,0.739,0.727,0.277
Howso,127.98906254768372,GBDT,0.69,0.379,0.805,0.34,0.516,0.733,0.726,0.277
DS,0.40448999404907227,SVM,0.84,0.714,0.366,0.038,0.484,0.664,0.53,0.449
DS,0.40448999404907227,KNN,0.865,0.719,0.561,0.057,0.63,0.752,0.704,0.313
DS,0.40448999404907227,LR,0.875,0.786,0.537,0.038,0.638,0.749,0.689,0.329
DS,0.40448999404907227,DT,0.805,0.526,0.488,0.113,0.506,0.687,0.629,0.371
DS,0.40448999404907227,RF,0.885,0.781,0.61,0.044,0.685,0.783,0.745,0.278
DS,0.40448999404907227,LightGBM,0.89,0.788,0.634,0.044,0.703,0.795,0.762,0.261
DS,0.40448999404907227,Adaboost,0.825,0.594,0.463,0.082,0.521,0.691,0.616,0.384
DS,0.40448999404907227,GBDT,0.845,0.619,0.634,0.101,0.627,0.767,0.744,0.268
SDV_GC,8.707819938659668,SVM,0.83,0.667,0.341,0.044,0.452,0.649,0.503,0.467
SDV_GC,8.707819938659668,KNN,0.88,0.758,0.61,0.05,0.676,0.78,0.743,0.278
SDV_GC,8.707819938659668,LR,0.885,0.821,0.561,0.031,0.667,0.765,0.71,0.311
SDV_GC,8.707819938659668,DT,0.78,0.468,0.537,0.157,0.5,0.69,0.656,0.346
SDV_GC,8.707819938659668,RF,0.88,0.774,0.585,0.044,0.667,0.771,0.726,0.295
SDV_GC,8.707819938659668,LightGBM,0.885,0.75,0.659,0.057,0.701,0.801,0.776,0.245
SDV_GC,8.707819938659668,Adaboost,0.83,0.581,0.61,0.113,0.595,0.748,0.723,0.287
SDV_GC,8.707819938659668,GBDT,0.865,0.706,0.585,0.063,0.64,0.761,0.721,0.297
SDV_GAN,80.87523174285889,SVM,0.83,0.667,0.341,0.044,0.452,0.649,0.503,0.467
SDV_GAN,80.87523174285889,KNN,0.875,0.75,0.585,0.05,0.658,0.768,0.724,0.295
SDV_GAN,80.87523174285889,LR,0.885,0.8,0.585,0.038,0.676,0.774,0.728,0.294
SDV_GAN,80.87523174285889,DT,0.81,0.538,0.512,0.113,0.525,0.699,0.649,0.354
SDV_GAN,80.87523174285889,RF,0.89,0.788,0.634,0.044,0.703,0.795,0.762,0.261
SDV_GAN,80.87523174285889,LightGBM,0.865,0.694,0.61,0.069,0.649,0.77,0.737,0.28
SDV_GAN,80.87523174285889,Adaboost,0.83,0.581,0.61,0.113,0.595,0.748,0.723,0.287
SDV_GAN,80.87523174285889,GBDT,0.855,0.658,0.61,0.082,0.633,0.764,0.733,0.282
