oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.02,DT,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SVMSMOTE,0.02,RF,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SVMSMOTE,0.02,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
SVMSMOTE,0.02,Adaboost,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SVMSMOTE,0.02,GBDT,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SMOTUNED,68.77,SVM,0.642,0.006,0.143,0.351,0.011,0.396,0.234,0.655
SMOTUNED,54.31,KNN,0.946,0.0,0.0,0.041,0.0,0.48,0.0,0.708
SMOTUNED,488.03,LR,0.84,0.026,0.286,0.152,0.048,0.567,0.427,0.516
SMOTUNED,54.35,DT,0.894,0.074,0.571,0.101,0.131,0.735,0.699,0.311
SMOTUNED,240.07,RF,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SMOTUNED,111.34,LightGBM,0.98,0.2,0.143,0.008,0.167,0.567,0.25,0.606
SMOTUNED,216.14,Adaboost,0.95,0.0,0.0,0.037,0.0,0.482,0.0,0.708
SMOTUNED,212.78,GBDT,0.96,0.19,0.571,0.034,0.286,0.768,0.718,0.304
DAZZLE,425.6313512325287,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,425.6313512325287,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,425.6313512325287,LR,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
DAZZLE,425.6313512325287,DT,0.968,0.091,0.143,0.02,0.111,0.561,0.249,0.606
DAZZLE,425.6313512325287,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,425.6313512325287,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
DAZZLE,425.6313512325287,Adaboost,0.974,0.2,0.286,0.016,0.235,0.635,0.443,0.505
DAZZLE,425.6313512325287,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
WGAN,3.27,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.27,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.27,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,3.27,DT,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,3.27,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.27,LightGBM,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
WGAN,3.27,Adaboost,0.05,0.015,1.0,0.963,0.029,0.518,0.07,0.681
WGAN,3.27,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
RP,0.44423818588256836,SVM,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
RP,0.44423818588256836,KNN,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
RP,0.44423818588256836,LR,0.864,0.016,0.143,0.126,0.029,0.509,0.246,0.613
RP,0.44423818588256836,DT,0.95,0.125,0.429,0.043,0.194,0.693,0.592,0.405
RP,0.44423818588256836,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
RP,0.44423818588256836,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
RP,0.44423818588256836,Adaboost,0.98,0.286,0.286,0.01,0.286,0.638,0.443,0.505
RP,0.44423818588256836,GBDT,0.964,0.211,0.571,0.03,0.308,0.771,0.719,0.304
Howso,104.96873164176941,SVM,0.482,0.012,0.429,0.517,0.023,0.456,0.454,0.545
Howso,104.96873164176941,KNN,0.798,0.02,0.286,0.195,0.038,0.545,0.422,0.524
Howso,104.96873164176941,LR,0.636,0.017,0.429,0.361,0.032,0.534,0.513,0.478
Howso,104.96873164176941,DT,0.572,0.023,0.714,0.43,0.045,0.642,0.634,0.365
Howso,104.96873164176941,RF,0.634,0.022,0.571,0.365,0.042,0.603,0.601,0.398
Howso,104.96873164176941,LightGBM,0.628,0.021,0.571,0.371,0.041,0.6,0.599,0.401
Howso,104.96873164176941,Adaboost,0.772,0.009,0.143,0.219,0.017,0.462,0.242,0.626
Howso,104.96873164176941,GBDT,0.718,0.021,0.429,0.278,0.041,0.575,0.538,0.449
DS,0.8195810317993164,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.8195810317993164,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.8195810317993164,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,0.8195810317993164,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,0.8195810317993164,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.8195810317993164,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.8195810317993164,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,0.8195810317993164,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,11.902506113052368,SVM,0.944,0.043,0.143,0.045,0.067,0.549,0.249,0.607
SDV_GC,11.902506113052368,KNN,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_GC,11.902506113052368,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,11.902506113052368,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
SDV_GC,11.902506113052368,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,11.902506113052368,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GC,11.902506113052368,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,11.902506113052368,GBDT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GAN,93.72299909591675,SVM,0.932,0.034,0.143,0.057,0.056,0.543,0.248,0.607
SDV_GAN,93.72299909591675,KNN,0.964,0.0,0.0,0.022,0.0,0.489,0.0,0.707
SDV_GAN,93.72299909591675,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,93.72299909591675,DT,0.972,0.111,0.143,0.016,0.125,0.563,0.249,0.606
SDV_GAN,93.72299909591675,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GAN,93.72299909591675,LightGBM,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
SDV_GAN,93.72299909591675,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SDV_GAN,93.72299909591675,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
