oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.03,DT,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
SVMSMOTE,0.03,RF,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SVMSMOTE,0.03,LightGBM,0.984,0.4,0.286,0.006,0.333,0.64,0.444,0.505
SVMSMOTE,0.03,Adaboost,0.978,0.167,0.143,0.01,0.154,0.566,0.25,0.606
SVMSMOTE,0.03,GBDT,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SMOTUNED,73.47,SVM,0.658,0.018,0.429,0.339,0.034,0.545,0.52,0.47
SMOTUNED,71.39,KNN,0.882,0.019,0.143,0.108,0.033,0.518,0.246,0.611
SMOTUNED,657.99,LR,0.88,0.035,0.286,0.112,0.062,0.587,0.432,0.511
SMOTUNED,80.66,DT,0.932,0.114,0.571,0.063,0.19,0.754,0.71,0.306
SMOTUNED,275.47,RF,0.964,0.176,0.429,0.028,0.25,0.7,0.595,0.405
SMOTUNED,122.16,LightGBM,0.974,0.25,0.429,0.018,0.316,0.705,0.597,0.404
SMOTUNED,271.42,Adaboost,0.954,0.1,0.286,0.037,0.148,0.625,0.441,0.506
SMOTUNED,285.0,GBDT,0.952,0.16,0.571,0.043,0.25,0.764,0.716,0.305
DAZZLE,548.401210308075,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,548.401210308075,KNN,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,548.401210308075,LR,0.836,0.013,0.143,0.154,0.024,0.494,0.244,0.616
DAZZLE,548.401210308075,DT,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DAZZLE,548.401210308075,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DAZZLE,548.401210308075,LightGBM,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
DAZZLE,548.401210308075,Adaboost,0.966,0.143,0.286,0.024,0.19,0.631,0.442,0.505
DAZZLE,548.401210308075,GBDT,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
WGAN,3.4,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.4,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.4,LR,0.014,0.014,1.0,1.0,0.028,0.5,0.0,0.707
WGAN,3.4,DT,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
WGAN,3.4,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,3.4,LightGBM,0.982,0.25,0.143,0.006,0.182,0.568,0.25,0.606
WGAN,3.4,Adaboost,0.026,0.014,1.0,0.988,0.028,0.506,0.024,0.699
WGAN,3.4,GBDT,0.078,0.015,1.0,0.935,0.029,0.532,0.122,0.661
RP,0.8663051128387451,SVM,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
RP,0.8663051128387451,KNN,0.956,0.0,0.0,0.03,0.0,0.485,0.0,0.707
RP,0.8663051128387451,LR,0.846,0.014,0.143,0.144,0.025,0.499,0.245,0.615
RP,0.8663051128387451,DT,0.958,0.15,0.429,0.034,0.222,0.697,0.594,0.405
RP,0.8663051128387451,RF,0.988,1.0,0.143,0.0,0.25,0.571,0.25,0.606
RP,0.8663051128387451,LightGBM,0.976,0.143,0.143,0.012,0.143,0.565,0.25,0.606
RP,0.8663051128387451,Adaboost,0.97,0.167,0.286,0.02,0.211,0.633,0.442,0.505
RP,0.8663051128387451,GBDT,0.964,0.176,0.429,0.028,0.25,0.7,0.595,0.405
Howso,109.503502368927,SVM,0.482,0.012,0.429,0.517,0.023,0.456,0.454,0.545
Howso,109.503502368927,KNN,0.794,0.01,0.143,0.197,0.019,0.473,0.243,0.622
Howso,109.503502368927,LR,0.412,0.014,0.571,0.59,0.026,0.491,0.477,0.516
Howso,109.503502368927,DT,0.246,0.013,0.714,0.761,0.026,0.477,0.359,0.575
Howso,109.503502368927,RF,0.532,0.017,0.571,0.469,0.033,0.551,0.551,0.449
Howso,109.503502368927,LightGBM,0.656,0.023,0.571,0.343,0.044,0.614,0.611,0.388
Howso,109.503502368927,Adaboost,0.262,0.008,0.429,0.74,0.016,0.344,0.323,0.661
Howso,109.503502368927,GBDT,0.384,0.01,0.429,0.617,0.019,0.406,0.405,0.594
DS,1.0218267440795898,SVM,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,1.0218267440795898,KNN,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,1.0218267440795898,LR,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
DS,1.0218267440795898,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
DS,1.0218267440795898,RF,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,1.0218267440795898,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,1.0218267440795898,Adaboost,0.974,0.0,0.0,0.012,0.0,0.494,0.0,0.707
DS,1.0218267440795898,GBDT,0.986,0.0,0.0,0.0,0.0,0.5,0.0,0.707
SDV_GC,14.288537979125977,SVM,0.944,0.043,0.143,0.045,0.067,0.549,0.249,0.607
SDV_GC,14.288537979125977,KNN,0.962,0.0,0.0,0.024,0.0,0.488,0.0,0.707
SDV_GC,14.288537979125977,LR,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,14.288537979125977,DT,0.966,0.083,0.143,0.022,0.105,0.56,0.249,0.606
SDV_GC,14.288537979125977,RF,0.984,0.0,0.0,0.002,0.0,0.499,0.0,0.707
SDV_GC,14.288537979125977,LightGBM,0.982,0.0,0.0,0.004,0.0,0.498,0.0,0.707
SDV_GC,14.288537979125977,Adaboost,0.966,0.0,0.0,0.02,0.0,0.49,0.0,0.707
SDV_GC,14.288537979125977,GBDT,0.974,0.125,0.143,0.014,0.133,0.564,0.25,0.606
SDV_GAN,89.10853433609009,SVM,0.932,0.034,0.143,0.057,0.056,0.543,0.248,0.607
SDV_GAN,89.10853433609009,KNN,0.976,0.0,0.0,0.01,0.0,0.495,0.0,0.707
SDV_GAN,89.10853433609009,LR,0.986,0.5,0.143,0.002,0.222,0.57,0.25,0.606
SDV_GAN,89.10853433609009,DT,0.964,0.077,0.143,0.024,0.1,0.559,0.249,0.606
SDV_GAN,89.10853433609009,RF,0.98,0.0,0.0,0.006,0.0,0.497,0.0,0.707
SDV_GAN,89.10853433609009,LightGBM,0.984,0.333,0.143,0.004,0.2,0.569,0.25,0.606
SDV_GAN,89.10853433609009,Adaboost,0.96,0.0,0.0,0.026,0.0,0.487,0.0,0.707
SDV_GAN,89.10853433609009,GBDT,0.962,0.071,0.143,0.026,0.095,0.558,0.249,0.606
