oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SDV_GC,8.875093698501587,RF,0.877,0.6,0.184,0.019,0.281,0.583,0.309,0.577
SDV_GC,8.875093698501587,LightGBM,0.874,0.545,0.245,0.031,0.338,0.607,0.391,0.534
SDV_GC,8.875093698501587,Adaboost,0.853,0.364,0.163,0.043,0.225,0.56,0.279,0.592
SDV_GC,8.875093698501587,GBDT,0.863,0.475,0.388,0.065,0.427,0.661,0.548,0.435
SDV_GAN,85.31360101699829,SVM,0.869,0.5,0.082,0.012,0.14,0.535,0.151,0.649
SDV_GAN,85.31360101699829,KNN,0.847,0.346,0.184,0.052,0.24,0.566,0.308,0.578
SDV_GAN,85.31360101699829,LR,0.863,0.429,0.122,0.025,0.19,0.549,0.218,0.621
SDV_GAN,85.31360101699829,DT,0.769,0.239,0.347,0.167,0.283,0.59,0.49,0.477
SDV_GAN,85.31360101699829,RF,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
SDV_GAN,85.31360101699829,LightGBM,0.877,0.579,0.224,0.025,0.324,0.6,0.365,0.549
SDV_GAN,85.31360101699829,Adaboost,0.842,0.273,0.122,0.049,0.169,0.537,0.217,0.622
SDV_GAN,85.31360101699829,GBDT,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
