oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,316.04,RF,0.812,0.382,0.694,0.17,0.493,0.762,0.756,0.248
SMOTUNED,266.48,LightGBM,0.799,0.352,0.633,0.176,0.453,0.728,0.716,0.288
SMOTUNED,470.76,Adaboost,0.753,0.278,0.551,0.216,0.37,0.667,0.647,0.352
SMOTUNED,830.19,GBDT,0.761,0.3,0.612,0.216,0.403,0.698,0.688,0.314
DAZZLE,1167.1186890602112,SVM,0.866,0.0,0.0,0.003,0.0,0.498,0.0,0.707
DAZZLE,1167.1186890602112,KNN,0.828,0.2,0.102,0.062,0.135,0.52,0.184,0.636
DAZZLE,1167.1186890602112,LR,0.871,0.545,0.122,0.015,0.2,0.554,0.218,0.621
DAZZLE,1167.1186890602112,DT,0.826,0.346,0.367,0.105,0.356,0.631,0.521,0.453
DAZZLE,1167.1186890602112,RF,0.877,0.615,0.163,0.015,0.258,0.574,0.28,0.592
DAZZLE,1167.1186890602112,LightGBM,0.877,0.579,0.224,0.025,0.324,0.6,0.365,0.549
DAZZLE,1167.1186890602112,Adaboost,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
DAZZLE,1167.1186890602112,GBDT,0.861,0.452,0.286,0.052,0.35,0.617,0.439,0.506
WGAN,10.07,SVM,0.861,0.2,0.02,0.012,0.037,0.504,0.04,0.693
WGAN,10.07,KNN,0.362,0.135,0.714,0.691,0.227,0.511,0.431,0.529
WGAN,10.07,LR,0.477,0.174,0.796,0.571,0.286,0.612,0.558,0.429
WGAN,10.07,DT,0.193,0.136,0.959,0.923,0.238,0.518,0.143,0.653
WGAN,10.07,RF,0.15,0.132,0.98,0.975,0.232,0.502,0.048,0.69
WGAN,10.07,LightGBM,0.44,0.169,0.837,0.62,0.282,0.608,0.522,0.454
WGAN,10.07,Adaboost,0.131,0.131,1.0,1.0,0.232,0.5,0.0,0.707
WGAN,10.07,GBDT,0.142,0.133,1.0,0.988,0.234,0.506,0.024,0.698
RP,1.8749191761016846,SVM,0.756,0.277,0.531,0.21,0.364,0.66,0.635,0.364
RP,1.8749191761016846,KNN,0.786,0.299,0.469,0.167,0.365,0.651,0.601,0.393
RP,1.8749191761016846,LR,0.724,0.271,0.653,0.265,0.383,0.694,0.691,0.309
RP,1.8749191761016846,DT,0.834,0.39,0.469,0.111,0.426,0.679,0.614,0.383
RP,1.8749191761016846,RF,0.871,0.513,0.408,0.059,0.455,0.675,0.569,0.421
RP,1.8749191761016846,LightGBM,0.866,0.486,0.347,0.056,0.405,0.646,0.507,0.463
RP,1.8749191761016846,Adaboost,0.826,0.318,0.286,0.093,0.301,0.597,0.435,0.509
RP,1.8749191761016846,GBDT,0.861,0.459,0.347,0.062,0.395,0.643,0.507,0.464
Howso,238.51024675369263,SVM,0.7,0.252,0.653,0.293,0.364,0.68,0.679,0.321
Howso,238.51024675369263,KNN,0.694,0.212,0.49,0.275,0.296,0.608,0.585,0.41
Howso,238.51024675369263,LR,0.705,0.256,0.653,0.287,0.368,0.683,0.682,0.318
Howso,238.51024675369263,DT,0.689,0.24,0.633,0.302,0.348,0.665,0.664,0.336
Howso,238.51024675369263,RF,0.745,0.302,0.714,0.25,0.424,0.732,0.732,0.268
Howso,238.51024675369263,LightGBM,0.756,0.298,0.633,0.225,0.405,0.704,0.697,0.305
Howso,238.51024675369263,Adaboost,0.692,0.242,0.633,0.299,0.35,0.667,0.665,0.335
Howso,238.51024675369263,GBDT,0.74,0.278,0.612,0.241,0.382,0.686,0.678,0.323
DS,0.699946403503418,SVM,0.866,0.0,0.0,0.003,0.0,0.498,0.0,0.707
DS,0.699946403503418,KNN,0.85,0.348,0.163,0.046,0.222,0.558,0.279,0.593
DS,0.699946403503418,LR,0.869,0.5,0.163,0.025,0.246,0.569,0.28,0.592
DS,0.699946403503418,DT,0.845,0.404,0.388,0.086,0.396,0.651,0.544,0.437
DS,0.699946403503418,RF,0.874,0.583,0.143,0.015,0.23,0.564,0.25,0.606
DS,0.699946403503418,LightGBM,0.885,0.636,0.286,0.025,0.394,0.631,0.442,0.505
DS,0.699946403503418,Adaboost,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
DS,0.699946403503418,GBDT,0.823,0.293,0.245,0.09,0.267,0.578,0.386,0.538
SDV_GC,11.35381817817688,SVM,0.863,0.4,0.082,0.019,0.136,0.532,0.151,0.65
SDV_GC,11.35381817817688,KNN,0.845,0.333,0.184,0.056,0.237,0.564,0.308,0.579
SDV_GC,11.35381817817688,LR,0.861,0.421,0.163,0.034,0.235,0.565,0.279,0.592
SDV_GC,11.35381817817688,DT,0.81,0.28,0.286,0.111,0.283,0.587,0.432,0.511
SDV_GC,11.35381817817688,RF,0.877,0.6,0.184,0.019,0.281,0.583,0.309,0.577
SDV_GC,11.35381817817688,LightGBM,0.879,0.6,0.245,0.025,0.348,0.61,0.391,0.534
SDV_GC,11.35381817817688,Adaboost,0.853,0.364,0.163,0.043,0.225,0.56,0.279,0.592
SDV_GC,11.35381817817688,GBDT,0.861,0.452,0.286,0.052,0.35,0.617,0.439,0.506
SDV_GAN,112.73642134666443,SVM,0.861,0.364,0.082,0.022,0.133,0.53,0.151,0.65
SDV_GAN,112.73642134666443,KNN,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
SDV_GAN,112.73642134666443,LR,0.861,0.385,0.102,0.025,0.161,0.539,0.185,0.635
SDV_GAN,112.73642134666443,DT,0.804,0.214,0.184,0.102,0.198,0.541,0.305,0.582
SDV_GAN,112.73642134666443,RF,0.871,0.529,0.184,0.025,0.273,0.579,0.309,0.577
SDV_GAN,112.73642134666443,LightGBM,0.882,0.632,0.245,0.022,0.353,0.612,0.392,0.534
SDV_GAN,112.73642134666443,Adaboost,0.858,0.417,0.204,0.043,0.274,0.58,0.336,0.564
SDV_GAN,112.73642134666443,GBDT,0.845,0.371,0.265,0.068,0.31,0.599,0.413,0.522
