oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,124.76,LightGBM,0.788,0.326,0.571,0.179,0.415,0.696,0.674,0.328
SMOTUNED,307.09,Adaboost,0.767,0.279,0.49,0.191,0.356,0.649,0.61,0.385
SMOTUNED,589.0,GBDT,0.721,0.261,0.612,0.262,0.366,0.675,0.669,0.331
DAZZLE,825.9127140045166,SVM,0.871,0.571,0.082,0.009,0.143,0.536,0.151,0.649
DAZZLE,825.9127140045166,KNN,0.853,0.375,0.184,0.046,0.247,0.569,0.308,0.578
DAZZLE,825.9127140045166,LR,0.871,0.515,0.347,0.049,0.415,0.649,0.508,0.463
DAZZLE,825.9127140045166,DT,0.834,0.349,0.306,0.086,0.326,0.61,0.459,0.494
DAZZLE,825.9127140045166,RF,0.882,0.692,0.184,0.012,0.29,0.586,0.31,0.577
DAZZLE,825.9127140045166,LightGBM,0.874,0.562,0.184,0.022,0.277,0.581,0.309,0.577
DAZZLE,825.9127140045166,Adaboost,0.853,0.35,0.143,0.04,0.203,0.551,0.249,0.607
DAZZLE,825.9127140045166,GBDT,0.85,0.405,0.306,0.068,0.349,0.619,0.461,0.493
WGAN,7.83,SVM,0.853,0.0,0.0,0.019,0.0,0.491,0.0,0.707
WGAN,7.83,KNN,0.544,0.154,0.551,0.457,0.241,0.547,0.547,0.453
WGAN,7.83,LR,0.646,0.072,0.143,0.278,0.096,0.433,0.239,0.637
WGAN,7.83,DT,0.472,0.178,0.837,0.583,0.294,0.627,0.556,0.428
WGAN,7.83,RF,0.134,0.132,1.0,0.997,0.233,0.502,0.006,0.705
WGAN,7.83,LightGBM,0.394,0.1,0.449,0.614,0.163,0.417,0.415,0.583
WGAN,7.83,Adaboost,0.67,0.07,0.122,0.247,0.089,0.438,0.211,0.645
WGAN,7.83,GBDT,0.217,0.144,1.0,0.901,0.251,0.549,0.18,0.637
RP,1.5225110054016113,SVM,0.788,0.308,0.49,0.167,0.378,0.662,0.617,0.38
RP,1.5225110054016113,KNN,0.772,0.275,0.449,0.179,0.341,0.635,0.58,0.41
RP,1.5225110054016113,LR,0.767,0.302,0.592,0.207,0.4,0.693,0.678,0.324
RP,1.5225110054016113,DT,0.82,0.355,0.449,0.123,0.396,0.663,0.594,0.399
RP,1.5225110054016113,RF,0.871,0.512,0.429,0.062,0.467,0.683,0.588,0.406
RP,1.5225110054016113,LightGBM,0.871,0.514,0.367,0.052,0.429,0.657,0.529,0.449
RP,1.5225110054016113,Adaboost,0.85,0.405,0.306,0.068,0.349,0.619,0.461,0.493
RP,1.5225110054016113,GBDT,0.866,0.487,0.388,0.062,0.432,0.663,0.549,0.435
Howso,106.44497466087341,SVM,0.689,0.244,0.653,0.306,0.356,0.674,0.673,0.327
Howso,106.44497466087341,KNN,0.71,0.252,0.612,0.275,0.357,0.669,0.664,0.336
Howso,106.44497466087341,LR,0.727,0.281,0.694,0.269,0.4,0.713,0.712,0.288
Howso,106.44497466087341,DT,0.654,0.192,0.51,0.324,0.279,0.593,0.581,0.415
Howso,106.44497466087341,RF,0.748,0.297,0.673,0.241,0.413,0.716,0.714,0.287
Howso,106.44497466087341,LightGBM,0.753,0.295,0.633,0.228,0.403,0.702,0.695,0.306
Howso,106.44497466087341,Adaboost,0.71,0.268,0.694,0.287,0.386,0.703,0.703,0.297
Howso,106.44497466087341,GBDT,0.716,0.256,0.612,0.269,0.361,0.672,0.667,0.334
DS,0.3441176414489746,SVM,0.871,1.0,0.02,0.0,0.04,0.51,0.04,0.693
DS,0.3441176414489746,KNN,0.85,0.333,0.143,0.043,0.2,0.55,0.249,0.607
DS,0.3441176414489746,LR,0.879,0.833,0.102,0.003,0.182,0.549,0.185,0.635
DS,0.3441176414489746,DT,0.818,0.289,0.265,0.099,0.277,0.583,0.41,0.524
DS,0.3441176414489746,RF,0.887,0.733,0.224,0.012,0.344,0.606,0.366,0.548
DS,0.3441176414489746,LightGBM,0.882,0.667,0.204,0.015,0.312,0.594,0.338,0.563
DS,0.3441176414489746,Adaboost,0.869,0.5,0.204,0.031,0.29,0.587,0.337,0.563
DS,0.3441176414489746,GBDT,0.858,0.441,0.306,0.059,0.361,0.624,0.462,0.492
SDV_GC,7.320383310317993,SVM,0.874,0.667,0.082,0.006,0.145,0.538,0.151,0.649
SDV_GC,7.320383310317993,KNN,0.858,0.389,0.143,0.034,0.209,0.554,0.249,0.607
SDV_GC,7.320383310317993,LR,0.879,0.75,0.122,0.006,0.211,0.558,0.218,0.621
SDV_GC,7.320383310317993,DT,0.826,0.289,0.224,0.083,0.253,0.571,0.361,0.552
SDV_GC,7.320383310317993,RF,0.882,0.727,0.163,0.009,0.267,0.577,0.28,0.592
SDV_GC,7.320383310317993,LightGBM,0.89,0.786,0.224,0.009,0.349,0.608,0.366,0.548
SDV_GC,7.320383310317993,Adaboost,0.869,0.5,0.204,0.031,0.29,0.587,0.337,0.563
SDV_GC,7.320383310317993,GBDT,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
SDV_GAN,72.98074650764465,SVM,0.871,0.545,0.122,0.015,0.2,0.554,0.218,0.621
SDV_GAN,72.98074650764465,KNN,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
SDV_GAN,72.98074650764465,LR,0.882,0.778,0.143,0.006,0.241,0.568,0.25,0.606
SDV_GAN,72.98074650764465,DT,0.839,0.359,0.286,0.077,0.318,0.604,0.436,0.508
SDV_GAN,72.98074650764465,RF,0.885,0.714,0.204,0.012,0.317,0.596,0.338,0.563
SDV_GAN,72.98074650764465,LightGBM,0.877,0.571,0.245,0.028,0.343,0.609,0.391,0.534
SDV_GAN,72.98074650764465,Adaboost,0.863,0.444,0.163,0.031,0.239,0.566,0.279,0.592
SDV_GAN,72.98074650764465,GBDT,0.855,0.407,0.224,0.049,0.289,0.588,0.363,0.549
