oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.04,Adaboost,0.802,0.245,0.245,0.114,0.245,0.565,0.384,0.54
SMOTE,0.04,GBDT,0.836,0.342,0.265,0.077,0.299,0.594,0.412,0.522
ADASYN,0.23,SVM,0.796,0.279,0.347,0.136,0.309,0.606,0.495,0.472
ADASYN,0.23,KNN,0.759,0.275,0.51,0.204,0.357,0.653,0.622,0.375
ADASYN,0.23,LR,0.694,0.202,0.449,0.269,0.278,0.59,0.556,0.433
ADASYN,0.23,DT,0.777,0.242,0.327,0.154,0.278,0.586,0.471,0.489
ADASYN,0.23,RF,0.839,0.366,0.306,0.08,0.333,0.613,0.459,0.494
ADASYN,0.23,LightGBM,0.85,0.37,0.204,0.052,0.263,0.576,0.336,0.564
ADASYN,0.23,Adaboost,0.812,0.256,0.224,0.099,0.239,0.563,0.359,0.553
ADASYN,0.23,GBDT,0.853,0.425,0.347,0.071,0.382,0.638,0.505,0.465
BorderlineSMOTE,0.03,SVM,0.767,0.256,0.408,0.179,0.315,0.615,0.545,0.437
BorderlineSMOTE,0.03,KNN,0.753,0.269,0.51,0.21,0.352,0.65,0.62,0.377
BorderlineSMOTE,0.03,LR,0.724,0.224,0.449,0.235,0.299,0.607,0.566,0.423
BorderlineSMOTE,0.03,DT,0.804,0.25,0.245,0.111,0.247,0.567,0.384,0.54
BorderlineSMOTE,0.03,RF,0.842,0.368,0.286,0.074,0.322,0.606,0.437,0.508
BorderlineSMOTE,0.03,LightGBM,0.858,0.423,0.224,0.046,0.293,0.589,0.363,0.549
BorderlineSMOTE,0.03,Adaboost,0.828,0.333,0.306,0.093,0.319,0.607,0.458,0.495
BorderlineSMOTE,0.03,GBDT,0.828,0.317,0.265,0.086,0.289,0.589,0.411,0.523
SVMSMOTE,0.36,SVM,0.818,0.321,0.347,0.111,0.333,0.618,0.499,0.468
SVMSMOTE,0.36,KNN,0.786,0.299,0.469,0.167,0.365,0.651,0.601,0.393
SVMSMOTE,0.36,LR,0.769,0.253,0.388,0.173,0.306,0.607,0.528,0.45
SVMSMOTE,0.36,DT,0.799,0.309,0.429,0.145,0.359,0.642,0.571,0.417
SVMSMOTE,0.36,RF,0.858,0.447,0.347,0.065,0.391,0.641,0.506,0.464
SVMSMOTE,0.36,LightGBM,0.858,0.429,0.245,0.049,0.312,0.598,0.389,0.535
SVMSMOTE,0.36,Adaboost,0.828,0.297,0.224,0.08,0.256,0.572,0.361,0.551
SVMSMOTE,0.36,GBDT,0.823,0.282,0.224,0.086,0.25,0.569,0.36,0.552
SMOTUNED,76.73,SVM,0.737,0.237,0.449,0.219,0.31,0.615,0.57,0.419
SMOTUNED,75.1,KNN,0.662,0.206,0.551,0.321,0.3,0.615,0.608,0.39
SMOTUNED,1350.83,LR,0.708,0.232,0.531,0.265,0.323,0.633,0.616,0.381
SMOTUNED,57.7,DT,0.657,0.207,0.571,0.33,0.304,0.621,0.617,0.383
SMOTUNED,236.87,RF,0.759,0.284,0.551,0.21,0.375,0.671,0.649,0.35
SMOTUNED,394.34,LightGBM,0.753,0.269,0.51,0.21,0.352,0.65,0.62,0.377
SMOTUNED,381.0,Adaboost,0.702,0.196,0.408,0.253,0.265,0.578,0.528,0.455
SMOTUNED,713.67,GBDT,0.724,0.259,0.592,0.256,0.36,0.668,0.659,0.341
DAZZLE,2311.4088096618652,SVM,0.863,0.429,0.122,0.025,0.19,0.549,0.218,0.621
DAZZLE,2311.4088096618652,KNN,0.853,0.364,0.163,0.043,0.225,0.56,0.279,0.592
DAZZLE,2311.4088096618652,LR,0.836,0.357,0.306,0.083,0.33,0.611,0.459,0.494
DAZZLE,2311.4088096618652,DT,0.81,0.261,0.245,0.105,0.253,0.57,0.385,0.539
DAZZLE,2311.4088096618652,RF,0.869,0.5,0.245,0.037,0.329,0.604,0.39,0.535
DAZZLE,2311.4088096618652,LightGBM,0.861,0.429,0.184,0.037,0.257,0.573,0.309,0.578
DAZZLE,2311.4088096618652,Adaboost,0.845,0.286,0.122,0.046,0.171,0.538,0.217,0.621
DAZZLE,2311.4088096618652,GBDT,0.85,0.4,0.286,0.065,0.333,0.61,0.438,0.507
WGAN,10.45,SVM,0.853,0.0,0.0,0.019,0.0,0.491,0.0,0.707
WGAN,10.45,KNN,0.485,0.114,0.429,0.506,0.179,0.461,0.459,0.54
WGAN,10.45,LR,0.523,0.127,0.449,0.466,0.198,0.491,0.488,0.51
WGAN,10.45,DT,0.582,0.187,0.653,0.429,0.291,0.612,0.609,0.39
WGAN,10.45,RF,0.233,0.138,0.918,0.87,0.239,0.524,0.227,0.618
WGAN,10.45,LightGBM,0.606,0.186,0.592,0.392,0.283,0.6,0.6,0.4
WGAN,10.45,Adaboost,0.29,0.133,0.796,0.787,0.227,0.504,0.336,0.575
WGAN,10.45,GBDT,0.185,0.137,0.98,0.935,0.24,0.522,0.122,0.661
RP,1.9485981464385986,SVM,0.761,0.25,0.408,0.185,0.31,0.611,0.544,0.438
RP,1.9485981464385986,KNN,0.745,0.25,0.469,0.213,0.326,0.628,0.588,0.404
RP,1.9485981464385986,LR,0.689,0.204,0.469,0.278,0.284,0.596,0.569,0.424
RP,1.9485981464385986,DT,0.791,0.254,0.306,0.136,0.278,0.585,0.452,0.5
RP,1.9485981464385986,RF,0.845,0.385,0.306,0.074,0.341,0.616,0.46,0.493
RP,1.9485981464385986,LightGBM,0.853,0.375,0.184,0.046,0.247,0.569,0.308,0.578
RP,1.9485981464385986,Adaboost,0.815,0.273,0.245,0.099,0.258,0.573,0.385,0.538
RP,1.9485981464385986,GBDT,0.842,0.391,0.367,0.086,0.379,0.64,0.524,0.452
Howso,140.22316312789917,SVM,0.7,0.24,0.592,0.284,0.341,0.654,0.648,0.352
Howso,140.22316312789917,KNN,0.716,0.248,0.571,0.262,0.346,0.655,0.644,0.355
Howso,140.22316312789917,LR,0.676,0.219,0.571,0.309,0.316,0.631,0.626,0.373
Howso,140.22316312789917,DT,0.654,0.192,0.51,0.324,0.279,0.593,0.581,0.415
Howso,140.22316312789917,RF,0.705,0.235,0.551,0.272,0.329,0.64,0.627,0.371
Howso,140.22316312789917,LightGBM,0.713,0.25,0.592,0.269,0.352,0.662,0.654,0.345
Howso,140.22316312789917,Adaboost,0.692,0.25,0.673,0.306,0.365,0.684,0.684,0.316
Howso,140.22316312789917,GBDT,0.705,0.244,0.592,0.278,0.345,0.657,0.651,0.349
DS,0.3800375461578369,SVM,0.874,1.0,0.041,0.0,0.078,0.52,0.078,0.678
DS,0.3800375461578369,KNN,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
DS,0.3800375461578369,LR,0.866,0.455,0.102,0.019,0.167,0.542,0.185,0.635
DS,0.3800375461578369,DT,0.81,0.28,0.286,0.111,0.283,0.587,0.432,0.511
DS,0.3800375461578369,RF,0.882,0.647,0.224,0.019,0.333,0.603,0.365,0.549
DS,0.3800375461578369,LightGBM,0.866,0.471,0.163,0.028,0.242,0.568,0.28,0.592
DS,0.3800375461578369,Adaboost,0.869,0.5,0.163,0.025,0.246,0.569,0.28,0.592
DS,0.3800375461578369,GBDT,0.828,0.317,0.265,0.086,0.289,0.589,0.411,0.523
SDV_GC,9.072450399398804,SVM,0.874,0.625,0.102,0.009,0.175,0.546,0.185,0.635
SDV_GC,9.072450399398804,KNN,0.842,0.321,0.184,0.059,0.234,0.563,0.307,0.579
SDV_GC,9.072450399398804,LR,0.853,0.312,0.102,0.034,0.154,0.534,0.185,0.635
SDV_GC,9.072450399398804,DT,0.799,0.259,0.286,0.123,0.272,0.581,0.431,0.513
SDV_GC,9.072450399398804,RF,0.885,0.688,0.224,0.015,0.338,0.605,0.366,0.548
SDV_GC,9.072450399398804,LightGBM,0.863,0.45,0.184,0.034,0.261,0.575,0.309,0.578
SDV_GC,9.072450399398804,Adaboost,0.855,0.391,0.184,0.043,0.25,0.57,0.308,0.578
SDV_GC,9.072450399398804,GBDT,0.845,0.355,0.224,0.062,0.275,0.581,0.362,0.55
SDV_GAN,222.10120606422424,SVM,0.869,0.5,0.143,0.022,0.222,0.561,0.249,0.606
SDV_GAN,222.10120606422424,KNN,0.861,0.44,0.224,0.043,0.297,0.591,0.364,0.549
SDV_GAN,222.10120606422424,LR,0.863,0.429,0.122,0.025,0.19,0.549,0.218,0.621
SDV_GAN,222.10120606422424,DT,0.807,0.22,0.184,0.099,0.2,0.542,0.305,0.581
SDV_GAN,222.10120606422424,RF,0.863,0.45,0.184,0.034,0.261,0.575,0.309,0.578
SDV_GAN,222.10120606422424,LightGBM,0.861,0.412,0.143,0.031,0.212,0.556,0.249,0.606
SDV_GAN,222.10120606422424,Adaboost,0.853,0.364,0.163,0.043,0.225,0.56,0.279,0.592
SDV_GAN,222.10120606422424,GBDT,0.828,0.273,0.184,0.074,0.22,0.555,0.307,0.58
