oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTE,0.02,GBDT,0.863,0.477,0.429,0.071,0.452,0.679,0.587,0.407
ADASYN,0.02,SVM,0.767,0.284,0.51,0.194,0.365,0.658,0.625,0.373
ADASYN,0.02,KNN,0.783,0.326,0.612,0.191,0.426,0.71,0.697,0.306
ADASYN,0.02,LR,0.692,0.22,0.531,0.284,0.311,0.623,0.61,0.388
ADASYN,0.02,DT,0.767,0.236,0.347,0.17,0.281,0.589,0.489,0.477
ADASYN,0.02,RF,0.893,0.615,0.49,0.046,0.545,0.722,0.647,0.362
ADASYN,0.02,LightGBM,0.863,0.474,0.367,0.062,0.414,0.653,0.528,0.449
ADASYN,0.02,Adaboost,0.82,0.339,0.388,0.114,0.362,0.637,0.539,0.44
ADASYN,0.02,GBDT,0.85,0.431,0.449,0.09,0.44,0.68,0.601,0.395
BorderlineSMOTE,0.02,SVM,0.761,0.256,0.429,0.188,0.321,0.62,0.561,0.425
BorderlineSMOTE,0.02,KNN,0.791,0.316,0.51,0.167,0.391,0.672,0.633,0.366
BorderlineSMOTE,0.02,LR,0.718,0.245,0.551,0.256,0.34,0.647,0.633,0.366
BorderlineSMOTE,0.02,DT,0.804,0.3,0.367,0.13,0.33,0.619,0.517,0.457
BorderlineSMOTE,0.02,RF,0.871,0.512,0.429,0.062,0.467,0.683,0.588,0.406
BorderlineSMOTE,0.02,LightGBM,0.871,0.516,0.327,0.046,0.4,0.64,0.486,0.477
BorderlineSMOTE,0.02,Adaboost,0.823,0.345,0.388,0.111,0.365,0.638,0.54,0.44
BorderlineSMOTE,0.02,GBDT,0.863,0.474,0.367,0.062,0.414,0.653,0.528,0.449
SVMSMOTE,0.07,SVM,0.826,0.333,0.327,0.099,0.33,0.614,0.479,0.481
SVMSMOTE,0.07,KNN,0.82,0.364,0.49,0.13,0.417,0.68,0.627,0.372
SVMSMOTE,0.07,LR,0.756,0.216,0.327,0.179,0.26,0.574,0.467,0.493
SVMSMOTE,0.07,DT,0.799,0.283,0.347,0.133,0.312,0.607,0.496,0.471
SVMSMOTE,0.07,RF,0.893,0.655,0.388,0.031,0.487,0.678,0.554,0.433
SVMSMOTE,0.07,LightGBM,0.887,0.621,0.367,0.034,0.462,0.667,0.532,0.448
SVMSMOTE,0.07,Adaboost,0.839,0.378,0.347,0.086,0.362,0.63,0.503,0.466
SVMSMOTE,0.07,GBDT,0.842,0.396,0.388,0.09,0.392,0.649,0.544,0.438
SMOTUNED,74.54,SVM,0.689,0.24,0.633,0.302,0.348,0.665,0.664,0.336
SMOTUNED,49.84,KNN,0.713,0.27,0.694,0.284,0.389,0.705,0.705,0.295
SMOTUNED,1187.08,LR,0.708,0.25,0.612,0.278,0.355,0.667,0.663,0.337
SMOTUNED,60.41,DT,0.649,0.207,0.592,0.343,0.307,0.625,0.623,0.377
SMOTUNED,245.81,RF,0.745,0.298,0.694,0.247,0.417,0.723,0.722,0.278
SMOTUNED,200.69,LightGBM,0.727,0.261,0.592,0.253,0.362,0.669,0.66,0.34
SMOTUNED,410.26,Adaboost,0.767,0.289,0.531,0.198,0.374,0.667,0.639,0.36
SMOTUNED,728.47,GBDT,0.769,0.297,0.551,0.198,0.386,0.677,0.653,0.347
DAZZLE,677.5481266975403,SVM,0.869,0.5,0.02,0.003,0.039,0.509,0.04,0.693
DAZZLE,677.5481266975403,KNN,0.85,0.37,0.204,0.052,0.263,0.576,0.336,0.564
DAZZLE,677.5481266975403,LR,0.879,0.667,0.163,0.012,0.262,0.575,0.28,0.592
DAZZLE,677.5481266975403,DT,0.842,0.375,0.306,0.077,0.337,0.614,0.46,0.494
DAZZLE,677.5481266975403,RF,0.89,0.7,0.286,0.019,0.406,0.634,0.443,0.505
DAZZLE,677.5481266975403,LightGBM,0.885,0.65,0.265,0.022,0.377,0.622,0.417,0.52
DAZZLE,677.5481266975403,Adaboost,0.871,0.529,0.184,0.025,0.273,0.579,0.309,0.577
DAZZLE,677.5481266975403,GBDT,0.863,0.472,0.347,0.059,0.4,0.644,0.507,0.464
WGAN,9.45,SVM,0.85,0.111,0.02,0.025,0.034,0.498,0.04,0.693
WGAN,9.45,KNN,0.391,0.155,0.816,0.673,0.261,0.572,0.467,0.493
WGAN,9.45,LR,0.437,0.174,0.878,0.63,0.291,0.624,0.521,0.454
WGAN,9.45,DT,0.429,0.161,0.796,0.627,0.268,0.585,0.508,0.466
WGAN,9.45,RF,0.142,0.131,0.98,0.985,0.231,0.498,0.03,0.696
WGAN,9.45,LightGBM,0.284,0.134,0.816,0.796,0.231,0.51,0.326,0.578
WGAN,9.45,Adaboost,0.282,0.148,0.939,0.818,0.256,0.56,0.305,0.58
WGAN,9.45,GBDT,0.512,0.148,0.571,0.497,0.235,0.537,0.535,0.464
RP,1.6520874500274658,SVM,0.753,0.258,0.469,0.204,0.333,0.633,0.591,0.402
RP,1.6520874500274658,KNN,0.788,0.321,0.551,0.176,0.406,0.688,0.66,0.341
RP,1.6520874500274658,LR,0.702,0.242,0.592,0.281,0.343,0.655,0.649,0.35
RP,1.6520874500274658,DT,0.777,0.242,0.327,0.154,0.278,0.586,0.471,0.489
RP,1.6520874500274658,RF,0.869,0.5,0.449,0.068,0.473,0.691,0.606,0.393
RP,1.6520874500274658,LightGBM,0.869,0.5,0.327,0.049,0.395,0.639,0.486,0.477
RP,1.6520874500274658,Adaboost,0.831,0.333,0.286,0.086,0.308,0.6,0.435,0.509
RP,1.6520874500274658,GBDT,0.853,0.435,0.408,0.08,0.421,0.664,0.565,0.422
Howso,167.66932344436646,SVM,0.692,0.234,0.592,0.293,0.335,0.649,0.644,0.355
Howso,167.66932344436646,KNN,0.67,0.224,0.612,0.321,0.328,0.646,0.644,0.356
Howso,167.66932344436646,LR,0.665,0.216,0.592,0.324,0.317,0.634,0.631,0.369
Howso,167.66932344436646,DT,0.678,0.229,0.612,0.312,0.333,0.65,0.648,0.352
Howso,167.66932344436646,RF,0.737,0.275,0.612,0.244,0.38,0.684,0.677,0.324
Howso,167.66932344436646,LightGBM,0.753,0.291,0.612,0.225,0.395,0.693,0.684,0.317
Howso,167.66932344436646,Adaboost,0.721,0.248,0.551,0.253,0.342,0.649,0.634,0.364
Howso,167.66932344436646,GBDT,0.764,0.321,0.714,0.228,0.443,0.743,0.742,0.259
DS,0.521155595779419,SVM,0.866,0.0,0.0,0.003,0.0,0.498,0.0,0.707
DS,0.521155595779419,KNN,0.882,0.609,0.286,0.028,0.389,0.629,0.442,0.505
DS,0.521155595779419,LR,0.871,0.538,0.143,0.019,0.226,0.562,0.249,0.606
DS,0.521155595779419,DT,0.828,0.34,0.327,0.096,0.333,0.615,0.48,0.481
DS,0.521155595779419,RF,0.885,0.667,0.245,0.019,0.358,0.613,0.392,0.534
DS,0.521155595779419,LightGBM,0.895,0.812,0.265,0.009,0.4,0.628,0.419,0.52
DS,0.521155595779419,Adaboost,0.869,0.5,0.224,0.034,0.31,0.595,0.364,0.549
DS,0.521155595779419,GBDT,0.874,0.533,0.327,0.043,0.405,0.642,0.487,0.477
SDV_GC,9.195052862167358,SVM,0.877,0.667,0.122,0.009,0.207,0.557,0.218,0.621
SDV_GC,9.195052862167358,KNN,0.882,0.6,0.306,0.031,0.405,0.638,0.465,0.491
SDV_GC,9.195052862167358,LR,0.874,0.562,0.184,0.022,0.277,0.581,0.309,0.577
SDV_GC,9.195052862167358,DT,0.826,0.333,0.327,0.099,0.33,0.614,0.479,0.481
SDV_GC,9.195052862167358,RF,0.887,0.667,0.286,0.022,0.4,0.632,0.442,0.505
SDV_GC,9.195052862167358,LightGBM,0.879,0.611,0.224,0.022,0.328,0.601,0.365,0.549
SDV_GC,9.195052862167358,Adaboost,0.866,0.474,0.184,0.031,0.265,0.576,0.309,0.578
SDV_GC,9.195052862167358,GBDT,0.866,0.481,0.265,0.043,0.342,0.611,0.415,0.52
SDV_GAN,101.5170087814331,SVM,0.874,0.625,0.102,0.009,0.175,0.546,0.185,0.635
SDV_GAN,101.5170087814331,KNN,0.874,0.538,0.286,0.037,0.373,0.624,0.441,0.506
SDV_GAN,101.5170087814331,LR,0.877,0.615,0.163,0.015,0.258,0.574,0.28,0.592
SDV_GAN,101.5170087814331,DT,0.823,0.282,0.224,0.086,0.25,0.569,0.36,0.552
SDV_GAN,101.5170087814331,RF,0.885,0.625,0.306,0.028,0.411,0.639,0.466,0.491
SDV_GAN,101.5170087814331,LightGBM,0.887,0.667,0.286,0.022,0.4,0.632,0.442,0.505
SDV_GAN,101.5170087814331,Adaboost,0.871,0.526,0.204,0.028,0.294,0.588,0.337,0.563
SDV_GAN,101.5170087814331,GBDT,0.861,0.459,0.347,0.062,0.395,0.643,0.507,0.464
