oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,8.47,LightGBM,0.416,0.174,0.918,0.66,0.292,0.629,0.496,0.471
WGAN,8.47,Adaboost,0.609,0.13,0.347,0.352,0.189,0.498,0.452,0.525
WGAN,8.47,GBDT,0.381,0.158,0.857,0.691,0.267,0.583,0.454,0.499
RP,1.6532506942749023,SVM,0.748,0.268,0.531,0.219,0.356,0.656,0.632,0.366
RP,1.6532506942749023,KNN,0.756,0.272,0.51,0.207,0.355,0.652,0.621,0.376
RP,1.6532506942749023,LR,0.721,0.261,0.612,0.262,0.366,0.675,0.669,0.331
RP,1.6532506942749023,DT,0.786,0.288,0.429,0.16,0.344,0.634,0.567,0.42
RP,1.6532506942749023,RF,0.866,0.488,0.429,0.068,0.457,0.68,0.587,0.407
RP,1.6532506942749023,LightGBM,0.898,0.704,0.388,0.025,0.5,0.682,0.555,0.433
RP,1.6532506942749023,Adaboost,0.839,0.388,0.388,0.093,0.388,0.648,0.543,0.438
RP,1.6532506942749023,GBDT,0.887,0.595,0.449,0.046,0.512,0.701,0.611,0.391
Howso,144.52762079238892,SVM,0.74,0.286,0.653,0.247,0.398,0.703,0.7,0.301
Howso,144.52762079238892,KNN,0.7,0.235,0.571,0.281,0.333,0.645,0.637,0.362
Howso,144.52762079238892,LR,0.732,0.282,0.673,0.259,0.398,0.707,0.706,0.295
Howso,144.52762079238892,DT,0.635,0.219,0.694,0.373,0.333,0.66,0.658,0.341
Howso,144.52762079238892,RF,0.716,0.282,0.755,0.29,0.411,0.732,0.732,0.268
Howso,144.52762079238892,LightGBM,0.718,0.288,0.776,0.29,0.42,0.743,0.741,0.259
Howso,144.52762079238892,Adaboost,0.595,0.203,0.714,0.423,0.317,0.646,0.638,0.361
Howso,144.52762079238892,GBDT,0.673,0.245,0.714,0.333,0.365,0.69,0.69,0.31
DS,0.3356447219848633,SVM,0.874,1.0,0.041,0.0,0.078,0.52,0.078,0.678
DS,0.3356447219848633,KNN,0.871,0.524,0.224,0.031,0.314,0.597,0.365,0.549
DS,0.3356447219848633,LR,0.879,0.667,0.163,0.012,0.262,0.575,0.28,0.592
DS,0.3356447219848633,DT,0.802,0.209,0.184,0.105,0.196,0.539,0.305,0.582
DS,0.3356447219848633,RF,0.893,0.909,0.204,0.003,0.333,0.6,0.339,0.563
DS,0.3356447219848633,LightGBM,0.887,0.706,0.245,0.015,0.364,0.615,0.392,0.534
DS,0.3356447219848633,Adaboost,0.861,0.412,0.143,0.031,0.212,0.556,0.249,0.606
DS,0.3356447219848633,GBDT,0.855,0.429,0.306,0.062,0.357,0.622,0.462,0.493
SDV_GC,6.9783430099487305,SVM,0.879,0.7,0.143,0.009,0.237,0.567,0.25,0.606
SDV_GC,6.9783430099487305,KNN,0.869,0.5,0.265,0.04,0.347,0.613,0.416,0.52
SDV_GC,6.9783430099487305,LR,0.869,0.5,0.143,0.022,0.222,0.561,0.249,0.606
SDV_GC,6.9783430099487305,DT,0.81,0.25,0.224,0.102,0.237,0.561,0.359,0.553
SDV_GC,6.9783430099487305,RF,0.885,0.688,0.224,0.015,0.338,0.605,0.366,0.548
SDV_GC,6.9783430099487305,LightGBM,0.89,0.75,0.245,0.012,0.369,0.616,0.392,0.534
SDV_GC,6.9783430099487305,Adaboost,0.861,0.421,0.163,0.034,0.235,0.565,0.279,0.592
SDV_GC,6.9783430099487305,GBDT,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
SDV_GAN,137.89613127708435,SVM,0.879,0.7,0.143,0.009,0.237,0.567,0.25,0.606
SDV_GAN,137.89613127708435,KNN,0.861,0.44,0.224,0.043,0.297,0.591,0.364,0.549
SDV_GAN,137.89613127708435,LR,0.874,0.571,0.163,0.019,0.254,0.572,0.28,0.592
SDV_GAN,137.89613127708435,DT,0.791,0.216,0.224,0.123,0.22,0.551,0.357,0.555
SDV_GAN,137.89613127708435,RF,0.882,0.692,0.184,0.012,0.29,0.586,0.31,0.577
SDV_GAN,137.89613127708435,LightGBM,0.887,0.706,0.245,0.015,0.364,0.615,0.392,0.534
SDV_GAN,137.89613127708435,Adaboost,0.869,0.5,0.204,0.031,0.29,0.587,0.337,0.563
SDV_GAN,137.89613127708435,GBDT,0.874,0.531,0.347,0.046,0.42,0.65,0.509,0.463
