oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,682.34,Adaboost,0.697,0.247,0.571,0.283,0.345,0.644,0.636,0.363
SMOTUNED,804.85,GBDT,0.757,0.299,0.548,0.209,0.387,0.669,0.647,0.352
DAZZLE,965.0871832370758,SVM,0.863,0.667,0.048,0.004,0.089,0.522,0.091,0.673
DAZZLE,965.0871832370758,KNN,0.863,0.526,0.238,0.035,0.328,0.602,0.382,0.539
DAZZLE,965.0871832370758,LR,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
DAZZLE,965.0871832370758,DT,0.76,0.241,0.333,0.171,0.28,0.581,0.476,0.487
DAZZLE,965.0871832370758,RF,0.87,0.615,0.19,0.019,0.291,0.586,0.319,0.573
DAZZLE,965.0871832370758,LightGBM,0.85,0.44,0.262,0.054,0.328,0.604,0.41,0.523
DAZZLE,965.0871832370758,Adaboost,0.87,0.552,0.381,0.05,0.451,0.665,0.544,0.439
DAZZLE,965.0871832370758,GBDT,0.827,0.386,0.405,0.105,0.395,0.65,0.557,0.427
WGAN,9.66,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.66,KNN,0.247,0.149,0.929,0.864,0.257,0.532,0.237,0.613
WGAN,9.66,LR,0.693,0.179,0.333,0.248,0.233,0.543,0.462,0.503
WGAN,9.66,DT,0.497,0.166,0.643,0.527,0.263,0.558,0.545,0.45
WGAN,9.66,RF,0.143,0.14,1.0,0.996,0.246,0.502,0.008,0.704
WGAN,9.66,LightGBM,0.447,0.122,0.476,0.558,0.194,0.459,0.458,0.541
WGAN,9.66,Adaboost,0.6,0.125,0.31,0.353,0.178,0.478,0.419,0.548
WGAN,9.66,GBDT,0.26,0.14,0.833,0.833,0.24,0.5,0.278,0.601
RP,1.5508179664611816,SVM,0.723,0.247,0.476,0.236,0.325,0.62,0.587,0.406
RP,1.5508179664611816,KNN,0.727,0.244,0.452,0.229,0.317,0.612,0.57,0.42
RP,1.5508179664611816,LR,0.713,0.256,0.548,0.26,0.348,0.644,0.63,0.369
RP,1.5508179664611816,DT,0.72,0.208,0.357,0.221,0.263,0.568,0.49,0.481
RP,1.5508179664611816,RF,0.813,0.348,0.381,0.116,0.364,0.632,0.532,0.445
RP,1.5508179664611816,LightGBM,0.853,0.462,0.286,0.054,0.353,0.616,0.439,0.507
RP,1.5508179664611816,Adaboost,0.813,0.36,0.429,0.124,0.391,0.652,0.576,0.413
RP,1.5508179664611816,GBDT,0.81,0.326,0.333,0.112,0.329,0.61,0.485,0.478
Howso,218.2569739818573,SVM,0.667,0.241,0.643,0.329,0.351,0.657,0.656,0.344
Howso,218.2569739818573,KNN,0.69,0.22,0.476,0.275,0.301,0.6,0.575,0.418
Howso,218.2569739818573,LR,0.713,0.271,0.619,0.271,0.377,0.674,0.669,0.331
Howso,218.2569739818573,DT,0.7,0.255,0.595,0.283,0.357,0.656,0.65,0.349
Howso,218.2569739818573,RF,0.697,0.267,0.667,0.298,0.381,0.684,0.684,0.316
Howso,218.2569739818573,LightGBM,0.72,0.261,0.548,0.252,0.354,0.648,0.632,0.366
Howso,218.2569739818573,Adaboost,0.667,0.221,0.548,0.314,0.315,0.617,0.609,0.389
Howso,218.2569739818573,GBDT,0.717,0.269,0.595,0.264,0.37,0.666,0.658,0.342
DS,0.5403048992156982,SVM,0.867,1.0,0.048,0.0,0.091,0.524,0.091,0.673
DS,0.5403048992156982,KNN,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
DS,0.5403048992156982,LR,0.873,0.625,0.238,0.023,0.345,0.607,0.383,0.539
DS,0.5403048992156982,DT,0.78,0.293,0.405,0.159,0.34,0.623,0.547,0.436
DS,0.5403048992156982,RF,0.867,0.556,0.238,0.031,0.333,0.604,0.382,0.539
DS,0.5403048992156982,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
DS,0.5403048992156982,Adaboost,0.843,0.424,0.333,0.074,0.373,0.63,0.49,0.474
DS,0.5403048992156982,GBDT,0.82,0.333,0.286,0.093,0.308,0.596,0.435,0.509
SDV_GC,10.260892868041992,SVM,0.87,0.8,0.095,0.004,0.17,0.546,0.174,0.64
SDV_GC,10.260892868041992,KNN,0.843,0.368,0.167,0.047,0.23,0.56,0.284,0.59
SDV_GC,10.260892868041992,LR,0.867,0.545,0.286,0.039,0.375,0.623,0.44,0.506
SDV_GC,10.260892868041992,DT,0.757,0.262,0.405,0.186,0.318,0.609,0.541,0.441
SDV_GC,10.260892868041992,RF,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
SDV_GC,10.260892868041992,LightGBM,0.863,0.524,0.262,0.039,0.349,0.612,0.412,0.523
SDV_GC,10.260892868041992,Adaboost,0.837,0.4,0.333,0.081,0.364,0.626,0.489,0.475
SDV_GC,10.260892868041992,GBDT,0.817,0.356,0.381,0.112,0.368,0.634,0.533,0.445
SDV_GAN,85.8914577960968,SVM,0.867,0.75,0.071,0.004,0.13,0.534,0.133,0.657
SDV_GAN,85.8914577960968,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_GAN,85.8914577960968,LR,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
SDV_GAN,85.8914577960968,DT,0.803,0.302,0.31,0.116,0.306,0.597,0.458,0.495
SDV_GAN,85.8914577960968,RF,0.863,0.526,0.238,0.035,0.328,0.602,0.382,0.539
SDV_GAN,85.8914577960968,LightGBM,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
SDV_GAN,85.8914577960968,Adaboost,0.837,0.379,0.262,0.07,0.31,0.596,0.409,0.524
SDV_GAN,85.8914577960968,GBDT,0.817,0.356,0.381,0.112,0.368,0.634,0.533,0.445
