oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SMOTUNED,585.51,Adaboost,0.777,0.313,0.5,0.178,0.385,0.661,0.622,0.375
SMOTUNED,1169.47,GBDT,0.773,0.314,0.524,0.186,0.393,0.669,0.637,0.362
DAZZLE,1312.0639913082123,SVM,0.857,0.333,0.024,0.008,0.044,0.508,0.047,0.69
DAZZLE,1312.0639913082123,KNN,0.85,0.364,0.095,0.027,0.151,0.534,0.173,0.64
DAZZLE,1312.0639913082123,LR,0.837,0.36,0.214,0.062,0.269,0.576,0.349,0.557
DAZZLE,1312.0639913082123,DT,0.823,0.378,0.405,0.109,0.391,0.648,0.557,0.428
DAZZLE,1312.0639913082123,RF,0.863,0.556,0.119,0.016,0.196,0.552,0.212,0.623
DAZZLE,1312.0639913082123,LightGBM,0.843,0.353,0.143,0.043,0.203,0.55,0.249,0.607
DAZZLE,1312.0639913082123,Adaboost,0.823,0.211,0.095,0.058,0.131,0.519,0.173,0.641
DAZZLE,1312.0639913082123,GBDT,0.83,0.364,0.286,0.081,0.32,0.602,0.436,0.508
WGAN,9.33,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.33,KNN,0.23,0.151,0.976,0.891,0.262,0.542,0.195,0.631
WGAN,9.33,LR,0.393,0.128,0.571,0.636,0.209,0.468,0.445,0.542
WGAN,9.33,DT,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.33,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,9.33,LightGBM,0.24,0.134,0.81,0.853,0.23,0.478,0.249,0.618
WGAN,9.33,Adaboost,0.607,0.12,0.286,0.341,0.169,0.472,0.399,0.56
WGAN,9.33,GBDT,0.163,0.125,0.833,0.946,0.218,0.444,0.102,0.679
RP,1.55039644241333,SVM,0.777,0.308,0.476,0.174,0.374,0.651,0.604,0.39
RP,1.55039644241333,KNN,0.747,0.257,0.429,0.202,0.321,0.614,0.558,0.428
RP,1.55039644241333,LR,0.733,0.274,0.548,0.236,0.365,0.656,0.638,0.361
RP,1.55039644241333,DT,0.75,0.261,0.429,0.198,0.324,0.615,0.559,0.428
RP,1.55039644241333,RF,0.847,0.438,0.333,0.07,0.378,0.632,0.491,0.474
RP,1.55039644241333,LightGBM,0.843,0.391,0.214,0.054,0.277,0.58,0.349,0.557
RP,1.55039644241333,Adaboost,0.81,0.273,0.214,0.093,0.24,0.561,0.347,0.559
RP,1.55039644241333,GBDT,0.843,0.424,0.333,0.074,0.373,0.63,0.49,0.474
Howso,220.53135704994202,SVM,0.727,0.283,0.619,0.256,0.388,0.682,0.676,0.324
Howso,220.53135704994202,KNN,0.663,0.214,0.524,0.314,0.303,0.605,0.594,0.403
Howso,220.53135704994202,LR,0.667,0.254,0.714,0.341,0.375,0.687,0.685,0.315
Howso,220.53135704994202,DT,0.647,0.224,0.619,0.349,0.329,0.635,0.635,0.365
Howso,220.53135704994202,RF,0.7,0.255,0.595,0.283,0.357,0.656,0.65,0.349
Howso,220.53135704994202,LightGBM,0.69,0.232,0.524,0.283,0.321,0.62,0.605,0.392
Howso,220.53135704994202,Adaboost,0.683,0.221,0.5,0.287,0.307,0.607,0.588,0.408
Howso,220.53135704994202,GBDT,0.703,0.242,0.524,0.267,0.331,0.628,0.611,0.386
DS,0.5094425678253174,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.5094425678253174,KNN,0.84,0.286,0.095,0.039,0.143,0.528,0.173,0.64
DS,0.5094425678253174,LR,0.87,0.8,0.095,0.004,0.17,0.546,0.174,0.64
DS,0.5094425678253174,DT,0.787,0.28,0.333,0.14,0.304,0.597,0.481,0.482
DS,0.5094425678253174,RF,0.86,0.5,0.048,0.008,0.087,0.52,0.091,0.673
DS,0.5094425678253174,LightGBM,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
DS,0.5094425678253174,Adaboost,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
DS,0.5094425678253174,GBDT,0.827,0.308,0.19,0.07,0.235,0.56,0.316,0.575
SDV_GC,10.129324913024902,SVM,0.85,0.286,0.048,0.019,0.082,0.514,0.091,0.674
SDV_GC,10.129324913024902,KNN,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
SDV_GC,10.129324913024902,LR,0.847,0.375,0.143,0.039,0.207,0.552,0.249,0.607
SDV_GC,10.129324913024902,DT,0.807,0.3,0.286,0.109,0.293,0.589,0.433,0.511
SDV_GC,10.129324913024902,RF,0.86,0.5,0.095,0.016,0.16,0.54,0.174,0.64
SDV_GC,10.129324913024902,LightGBM,0.853,0.4,0.095,0.023,0.154,0.536,0.174,0.64
SDV_GC,10.129324913024902,Adaboost,0.847,0.389,0.167,0.043,0.233,0.562,0.284,0.59
SDV_GC,10.129324913024902,GBDT,0.82,0.3,0.214,0.081,0.25,0.566,0.348,0.559
SDV_GAN,99.71246194839478,SVM,0.853,0.25,0.024,0.012,0.043,0.506,0.046,0.69
SDV_GAN,99.71246194839478,KNN,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
SDV_GAN,99.71246194839478,LR,0.87,0.667,0.143,0.012,0.235,0.566,0.25,0.606
SDV_GAN,99.71246194839478,DT,0.75,0.211,0.286,0.174,0.242,0.556,0.425,0.52
SDV_GAN,99.71246194839478,RF,0.867,0.625,0.119,0.012,0.2,0.554,0.212,0.623
SDV_GAN,99.71246194839478,LightGBM,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
SDV_GAN,99.71246194839478,Adaboost,0.84,0.35,0.167,0.05,0.226,0.558,0.284,0.59
SDV_GAN,99.71246194839478,GBDT,0.823,0.343,0.286,0.089,0.312,0.598,0.435,0.509
