oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
No,0,SVM,0.86,0.5,0.024,0.004,0.045,0.51,0.047,0.69
No,0,KNN,0.847,0.4,0.19,0.047,0.258,0.572,0.318,0.573
No,0,LR,0.853,0.45,0.214,0.043,0.29,0.586,0.35,0.556
No,0,DT,0.783,0.275,0.333,0.143,0.301,0.595,0.48,0.482
No,0,RF,0.863,0.545,0.143,0.019,0.226,0.562,0.249,0.606
No,0,LightGBM,0.87,0.579,0.262,0.031,0.361,0.615,0.412,0.522
No,0,Adaboost,0.843,0.381,0.19,0.05,0.254,0.57,0.317,0.574
No,0,GBDT,0.833,0.357,0.238,0.07,0.286,0.584,0.379,0.541
Random,0.01,SVM,0.747,0.282,0.524,0.217,0.367,0.653,0.628,0.37
Random,0.01,KNN,0.773,0.29,0.429,0.171,0.346,0.629,0.565,0.422
Random,0.01,LR,0.76,0.326,0.667,0.225,0.438,0.721,0.717,0.284
Random,0.01,DT,0.843,0.429,0.357,0.078,0.39,0.64,0.515,0.458
Random,0.01,RF,0.867,0.55,0.262,0.035,0.355,0.614,0.412,0.522
Random,0.01,LightGBM,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
Random,0.01,Adaboost,0.767,0.3,0.5,0.19,0.375,0.655,0.618,0.378
Random,0.01,GBDT,0.843,0.414,0.286,0.066,0.338,0.61,0.438,0.507
SMOTE,0.02,SVM,0.8,0.364,0.571,0.163,0.444,0.704,0.679,0.324
SMOTE,0.02,KNN,0.777,0.324,0.548,0.186,0.407,0.681,0.655,0.346
SMOTE,0.02,LR,0.763,0.321,0.619,0.213,0.423,0.703,0.693,0.309
SMOTE,0.02,DT,0.773,0.25,0.31,0.151,0.277,0.579,0.454,0.5
SMOTE,0.02,RF,0.867,0.542,0.31,0.043,0.394,0.633,0.468,0.489
SMOTE,0.02,LightGBM,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
SMOTE,0.02,Adaboost,0.817,0.356,0.381,0.112,0.368,0.634,0.533,0.445
SMOTE,0.02,GBDT,0.84,0.425,0.405,0.089,0.415,0.658,0.56,0.426
ADASYN,0.02,SVM,0.78,0.329,0.548,0.182,0.411,0.683,0.656,0.345
ADASYN,0.02,KNN,0.737,0.277,0.548,0.233,0.368,0.658,0.639,0.36
ADASYN,0.02,LR,0.73,0.281,0.595,0.248,0.382,0.674,0.664,0.336
ADASYN,0.02,DT,0.78,0.227,0.238,0.132,0.233,0.553,0.374,0.547
ADASYN,0.02,RF,0.85,0.444,0.286,0.058,0.348,0.614,0.438,0.507
ADASYN,0.02,LightGBM,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
ADASYN,0.02,Adaboost,0.79,0.286,0.333,0.136,0.308,0.599,0.481,0.481
ADASYN,0.02,GBDT,0.84,0.412,0.333,0.078,0.368,0.628,0.49,0.475
BorderlineSMOTE,0.02,SVM,0.793,0.344,0.524,0.163,0.415,0.681,0.644,0.356
BorderlineSMOTE,0.02,KNN,0.71,0.229,0.452,0.248,0.304,0.602,0.565,0.425
BorderlineSMOTE,0.02,LR,0.757,0.309,0.595,0.217,0.407,0.689,0.676,0.325
BorderlineSMOTE,0.02,DT,0.783,0.265,0.31,0.14,0.286,0.585,0.455,0.498
BorderlineSMOTE,0.02,RF,0.86,0.5,0.31,0.05,0.382,0.63,0.467,0.49
BorderlineSMOTE,0.02,LightGBM,0.853,0.455,0.238,0.047,0.312,0.596,0.381,0.54
BorderlineSMOTE,0.02,Adaboost,0.833,0.409,0.429,0.101,0.419,0.664,0.58,0.41
BorderlineSMOTE,0.02,GBDT,0.833,0.375,0.286,0.078,0.324,0.604,0.436,0.508
SVMSMOTE,0.06,SVM,0.817,0.367,0.429,0.12,0.396,0.654,0.576,0.413
SVMSMOTE,0.06,KNN,0.787,0.328,0.5,0.167,0.396,0.667,0.625,0.373
SVMSMOTE,0.06,LR,0.803,0.356,0.5,0.147,0.416,0.676,0.63,0.369
SVMSMOTE,0.06,DT,0.783,0.275,0.333,0.143,0.301,0.595,0.48,0.482
SVMSMOTE,0.06,RF,0.86,0.5,0.333,0.054,0.4,0.64,0.493,0.473
SVMSMOTE,0.06,LightGBM,0.853,0.464,0.31,0.058,0.371,0.626,0.466,0.49
SVMSMOTE,0.06,Adaboost,0.81,0.317,0.31,0.109,0.313,0.6,0.46,0.494
SVMSMOTE,0.06,GBDT,0.817,0.303,0.238,0.089,0.267,0.574,0.378,0.542
SMOTUNED,73.51,SVM,0.763,0.312,0.571,0.205,0.403,0.683,0.665,0.336
SMOTUNED,49.76,KNN,0.707,0.27,0.643,0.283,0.38,0.68,0.678,0.322
SMOTUNED,1471.83,LR,0.77,0.337,0.667,0.213,0.448,0.727,0.722,0.28
SMOTUNED,95.17,DT,0.61,0.205,0.619,0.391,0.308,0.614,0.614,0.386
SMOTUNED,397.92,RF,0.777,0.333,0.595,0.194,0.427,0.701,0.685,0.317
SMOTUNED,365.87,LightGBM,0.78,0.333,0.571,0.186,0.421,0.693,0.671,0.33
SMOTUNED,642.75,Adaboost,0.737,0.287,0.595,0.24,0.388,0.677,0.667,0.333
SMOTUNED,1249.43,GBDT,0.743,0.278,0.524,0.221,0.364,0.651,0.626,0.371
