oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.02,LR,0.737,0.287,0.595,0.24,0.388,0.677,0.667,0.333
ADASYN,0.02,DT,0.733,0.221,0.357,0.205,0.273,0.576,0.493,0.477
ADASYN,0.02,RF,0.843,0.391,0.214,0.054,0.277,0.58,0.349,0.557
ADASYN,0.02,LightGBM,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
ADASYN,0.02,Adaboost,0.813,0.294,0.238,0.093,0.263,0.573,0.377,0.543
ADASYN,0.02,GBDT,0.85,0.44,0.262,0.054,0.328,0.604,0.41,0.523
BorderlineSMOTE,0.02,SVM,0.813,0.391,0.595,0.151,0.472,0.722,0.7,0.306
BorderlineSMOTE,0.02,KNN,0.757,0.282,0.476,0.198,0.354,0.639,0.598,0.396
BorderlineSMOTE,0.02,LR,0.733,0.274,0.548,0.236,0.365,0.656,0.638,0.361
BorderlineSMOTE,0.02,DT,0.773,0.283,0.405,0.167,0.333,0.619,0.545,0.437
BorderlineSMOTE,0.02,RF,0.863,0.52,0.31,0.047,0.388,0.632,0.467,0.489
BorderlineSMOTE,0.02,LightGBM,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
BorderlineSMOTE,0.02,Adaboost,0.833,0.405,0.405,0.097,0.405,0.654,0.559,0.426
BorderlineSMOTE,0.02,GBDT,0.84,0.4,0.286,0.07,0.333,0.608,0.437,0.507
SVMSMOTE,0.07,SVM,0.833,0.382,0.31,0.081,0.342,0.614,0.463,0.492
SVMSMOTE,0.07,KNN,0.797,0.314,0.381,0.136,0.344,0.623,0.529,0.448
SVMSMOTE,0.07,LR,0.84,0.432,0.452,0.097,0.442,0.678,0.603,0.393
SVMSMOTE,0.07,DT,0.783,0.305,0.429,0.159,0.356,0.635,0.568,0.419
SVMSMOTE,0.07,RF,0.867,0.538,0.333,0.047,0.412,0.643,0.494,0.473
SVMSMOTE,0.07,LightGBM,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SVMSMOTE,0.07,Adaboost,0.813,0.325,0.31,0.105,0.317,0.602,0.46,0.494
SVMSMOTE,0.07,GBDT,0.843,0.424,0.333,0.074,0.373,0.63,0.49,0.474
SMOTUNED,87.71,SVM,0.753,0.31,0.619,0.225,0.413,0.697,0.688,0.313
SMOTUNED,56.71,KNN,0.757,0.322,0.667,0.229,0.434,0.719,0.715,0.286
SMOTUNED,1872.48,LR,0.763,0.333,0.69,0.225,0.45,0.733,0.73,0.271
SMOTUNED,83.32,DT,0.667,0.241,0.643,0.329,0.351,0.657,0.656,0.344
SMOTUNED,344.3,RF,0.793,0.348,0.548,0.167,0.426,0.69,0.661,0.341
SMOTUNED,330.22,LightGBM,0.76,0.317,0.619,0.217,0.419,0.701,0.691,0.31
SMOTUNED,585.33,Adaboost,0.77,0.325,0.595,0.202,0.42,0.697,0.682,0.32
SMOTUNED,1211.31,GBDT,0.763,0.316,0.595,0.209,0.413,0.693,0.679,0.322
DAZZLE,1524.7951545715332,SVM,0.867,0.75,0.071,0.004,0.13,0.534,0.133,0.657
DAZZLE,1524.7951545715332,KNN,0.853,0.45,0.214,0.043,0.29,0.586,0.35,0.556
DAZZLE,1524.7951545715332,LR,0.853,0.45,0.214,0.043,0.29,0.586,0.35,0.556
DAZZLE,1524.7951545715332,DT,0.797,0.306,0.357,0.132,0.33,0.613,0.506,0.464
DAZZLE,1524.7951545715332,RF,0.867,0.6,0.143,0.016,0.231,0.564,0.25,0.606
DAZZLE,1524.7951545715332,LightGBM,0.863,0.526,0.238,0.035,0.328,0.602,0.382,0.539
DAZZLE,1524.7951545715332,Adaboost,0.85,0.385,0.119,0.031,0.182,0.544,0.212,0.623
DAZZLE,1524.7951545715332,GBDT,0.84,0.385,0.238,0.062,0.294,0.588,0.38,0.541
WGAN,10.87,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,10.87,KNN,0.77,0.034,0.024,0.109,0.028,0.458,0.046,0.695
WGAN,10.87,LR,0.47,0.141,0.548,0.543,0.224,0.502,0.498,0.5
WGAN,10.87,DT,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,10.87,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,10.87,LightGBM,0.25,0.138,0.833,0.845,0.237,0.494,0.261,0.609
WGAN,10.87,Adaboost,0.173,0.142,0.976,0.957,0.248,0.509,0.082,0.677
WGAN,10.87,GBDT,0.18,0.136,0.905,0.938,0.236,0.483,0.116,0.667
RP,2.047834634780884,SVM,0.777,0.333,0.595,0.194,0.427,0.701,0.685,0.317
RP,2.047834634780884,KNN,0.757,0.309,0.595,0.217,0.407,0.689,0.676,0.325
RP,2.047834634780884,LR,0.727,0.278,0.595,0.252,0.379,0.672,0.663,0.337
RP,2.047834634780884,DT,0.76,0.266,0.405,0.182,0.321,0.611,0.542,0.44
RP,2.047834634780884,RF,0.86,0.5,0.357,0.058,0.417,0.65,0.518,0.456
RP,2.047834634780884,LightGBM,0.857,0.48,0.286,0.05,0.358,0.618,0.439,0.506
RP,2.047834634780884,Adaboost,0.81,0.34,0.381,0.12,0.36,0.63,0.532,0.446
RP,2.047834634780884,GBDT,0.847,0.433,0.31,0.066,0.361,0.622,0.465,0.49
Howso,299.5943818092346,SVM,0.727,0.308,0.762,0.279,0.438,0.741,0.741,0.259
Howso,299.5943818092346,KNN,0.743,0.308,0.667,0.244,0.421,0.711,0.708,0.292
Howso,299.5943818092346,LR,0.683,0.238,0.571,0.298,0.336,0.636,0.63,0.369
Howso,299.5943818092346,DT,0.627,0.218,0.643,0.376,0.325,0.633,0.633,0.367
Howso,299.5943818092346,RF,0.733,0.302,0.69,0.26,0.42,0.715,0.715,0.286
Howso,299.5943818092346,LightGBM,0.73,0.303,0.714,0.267,0.426,0.723,0.723,0.277
Howso,299.5943818092346,Adaboost,0.74,0.304,0.667,0.248,0.418,0.709,0.707,0.294
Howso,299.5943818092346,GBDT,0.71,0.273,0.643,0.279,0.383,0.682,0.68,0.32
DS,0.6192467212677002,SVM,0.867,1.0,0.048,0.0,0.091,0.524,0.091,0.673
DS,0.6192467212677002,KNN,0.853,0.45,0.214,0.043,0.29,0.586,0.35,0.556
DS,0.6192467212677002,LR,0.87,0.636,0.167,0.016,0.264,0.576,0.285,0.589
DS,0.6192467212677002,DT,0.797,0.321,0.405,0.14,0.358,0.633,0.551,0.432
DS,0.6192467212677002,RF,0.867,0.667,0.095,0.008,0.167,0.544,0.174,0.64
DS,0.6192467212677002,LightGBM,0.863,0.529,0.214,0.031,0.305,0.592,0.351,0.556
DS,0.6192467212677002,Adaboost,0.857,0.476,0.238,0.043,0.317,0.598,0.381,0.54
DS,0.6192467212677002,GBDT,0.84,0.385,0.238,0.062,0.294,0.588,0.38,0.541
SDV_GC,12.571281433105469,SVM,0.857,0.429,0.071,0.016,0.122,0.528,0.133,0.657
SDV_GC,12.571281433105469,KNN,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
SDV_GC,12.571281433105469,LR,0.873,0.75,0.143,0.008,0.24,0.568,0.25,0.606
SDV_GC,12.571281433105469,DT,0.783,0.233,0.238,0.128,0.235,0.555,0.374,0.546
SDV_GC,12.571281433105469,RF,0.867,0.667,0.095,0.008,0.167,0.544,0.174,0.64
SDV_GC,12.571281433105469,LightGBM,0.867,0.6,0.143,0.016,0.231,0.564,0.25,0.606
SDV_GC,12.571281433105469,Adaboost,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SDV_GC,12.571281433105469,GBDT,0.853,0.444,0.19,0.039,0.267,0.576,0.318,0.573
SDV_GAN,123.11798191070557,SVM,0.87,0.615,0.19,0.019,0.291,0.586,0.319,0.573
SDV_GAN,123.11798191070557,KNN,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
SDV_GAN,123.11798191070557,LR,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
SDV_GAN,123.11798191070557,DT,0.797,0.306,0.357,0.132,0.33,0.613,0.506,0.464
SDV_GAN,123.11798191070557,RF,0.863,0.556,0.119,0.016,0.196,0.552,0.212,0.623
SDV_GAN,123.11798191070557,LightGBM,0.863,0.529,0.214,0.031,0.305,0.592,0.351,0.556
SDV_GAN,123.11798191070557,Adaboost,0.853,0.462,0.286,0.054,0.353,0.616,0.439,0.507
SDV_GAN,123.11798191070557,GBDT,0.86,0.5,0.238,0.039,0.323,0.6,0.382,0.539
