oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
Howso,296.747811794281,SVM,0.697,0.262,0.643,0.295,0.372,0.674,0.673,0.327
Howso,296.747811794281,KNN,0.68,0.219,0.5,0.291,0.304,0.605,0.587,0.409
Howso,296.747811794281,LR,0.657,0.235,0.643,0.341,0.344,0.651,0.651,0.349
Howso,296.747811794281,DT,0.643,0.196,0.5,0.333,0.282,0.583,0.571,0.425
Howso,296.747811794281,RF,0.677,0.233,0.571,0.306,0.331,0.633,0.627,0.372
Howso,296.747811794281,LightGBM,0.703,0.247,0.548,0.271,0.341,0.638,0.625,0.373
Howso,296.747811794281,Adaboost,0.707,0.27,0.643,0.283,0.38,0.68,0.678,0.322
Howso,296.747811794281,GBDT,0.637,0.204,0.548,0.349,0.297,0.599,0.595,0.404
DS,0.6115627288818359,SVM,0.863,0.667,0.048,0.004,0.089,0.522,0.091,0.673
DS,0.6115627288818359,KNN,0.843,0.353,0.143,0.043,0.203,0.55,0.249,0.607
DS,0.6115627288818359,LR,0.85,0.385,0.119,0.031,0.182,0.544,0.212,0.623
DS,0.6115627288818359,DT,0.79,0.256,0.262,0.124,0.259,0.569,0.403,0.529
DS,0.6115627288818359,RF,0.87,0.6,0.214,0.023,0.316,0.596,0.351,0.556
DS,0.6115627288818359,LightGBM,0.843,0.333,0.119,0.039,0.175,0.54,0.212,0.624
DS,0.6115627288818359,Adaboost,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
DS,0.6115627288818359,GBDT,0.833,0.357,0.238,0.07,0.286,0.584,0.379,0.541
SDV_GC,12.615927934646606,SVM,0.85,0.364,0.095,0.027,0.151,0.534,0.173,0.64
SDV_GC,12.615927934646606,KNN,0.843,0.381,0.19,0.05,0.254,0.57,0.317,0.574
SDV_GC,12.615927934646606,LR,0.853,0.444,0.19,0.039,0.267,0.576,0.318,0.573
SDV_GC,12.615927934646606,DT,0.813,0.306,0.262,0.097,0.282,0.583,0.406,0.526
SDV_GC,12.615927934646606,RF,0.86,0.5,0.143,0.023,0.222,0.56,0.249,0.606
SDV_GC,12.615927934646606,LightGBM,0.867,0.556,0.238,0.031,0.333,0.604,0.382,0.539
SDV_GC,12.615927934646606,Adaboost,0.84,0.375,0.214,0.058,0.273,0.578,0.349,0.557
SDV_GC,12.615927934646606,GBDT,0.837,0.394,0.31,0.078,0.347,0.616,0.464,0.491
SDV_GAN,110.47103595733643,SVM,0.847,0.333,0.095,0.031,0.148,0.532,0.173,0.64
SDV_GAN,110.47103595733643,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_GAN,110.47103595733643,LR,0.86,0.5,0.19,0.031,0.276,0.58,0.318,0.573
SDV_GAN,110.47103595733643,DT,0.77,0.186,0.19,0.136,0.188,0.527,0.312,0.58
SDV_GAN,110.47103595733643,RF,0.863,0.545,0.143,0.019,0.226,0.562,0.249,0.606
SDV_GAN,110.47103595733643,LightGBM,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
SDV_GAN,110.47103595733643,Adaboost,0.85,0.448,0.31,0.062,0.366,0.624,0.465,0.49
SDV_GAN,110.47103595733643,GBDT,0.84,0.421,0.381,0.085,0.4,0.648,0.538,0.442
