oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
WGAN,17.17,KNN,0.283,0.153,0.905,0.818,0.261,0.543,0.303,0.582
WGAN,17.17,LR,0.143,0.14,1.0,0.996,0.246,0.502,0.008,0.704
WGAN,17.17,DT,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,17.17,RF,0.143,0.138,0.976,0.992,0.242,0.492,0.015,0.702
WGAN,17.17,LightGBM,0.193,0.124,0.786,0.903,0.214,0.441,0.173,0.656
WGAN,17.17,Adaboost,0.643,0.055,0.095,0.267,0.07,0.414,0.169,0.667
WGAN,17.17,GBDT,0.237,0.139,0.857,0.864,0.239,0.496,0.234,0.619
RP,3.30426025390625,SVM,0.773,0.338,0.643,0.205,0.443,0.719,0.711,0.291
RP,3.30426025390625,KNN,0.777,0.338,0.619,0.198,0.437,0.711,0.699,0.303
RP,3.30426025390625,LR,0.743,0.327,0.786,0.264,0.462,0.761,0.76,0.24
RP,3.30426025390625,DT,0.77,0.299,0.476,0.182,0.367,0.647,0.602,0.392
RP,3.30426025390625,RF,0.863,0.513,0.476,0.074,0.494,0.701,0.629,0.374
RP,3.30426025390625,LightGBM,0.87,0.548,0.405,0.054,0.466,0.675,0.567,0.423
RP,3.30426025390625,Adaboost,0.833,0.417,0.476,0.109,0.444,0.684,0.621,0.378
RP,3.30426025390625,GBDT,0.83,0.39,0.381,0.097,0.386,0.642,0.536,0.443
Howso,321.4406280517578,SVM,0.677,0.28,0.833,0.349,0.419,0.742,0.731,0.273
Howso,321.4406280517578,KNN,0.673,0.231,0.571,0.31,0.329,0.631,0.625,0.374
Howso,321.4406280517578,LR,0.68,0.282,0.833,0.345,0.422,0.744,0.734,0.271
Howso,321.4406280517578,DT,0.693,0.26,0.643,0.298,0.37,0.672,0.671,0.329
Howso,321.4406280517578,RF,0.717,0.303,0.786,0.295,0.437,0.746,0.743,0.258
Howso,321.4406280517578,LightGBM,0.733,0.31,0.738,0.267,0.437,0.735,0.735,0.265
Howso,321.4406280517578,Adaboost,0.733,0.317,0.786,0.275,0.452,0.755,0.754,0.247
Howso,321.4406280517578,GBDT,0.74,0.312,0.714,0.256,0.435,0.729,0.729,0.271
DS,0.5216538906097412,SVM,0.863,0.667,0.048,0.004,0.089,0.522,0.091,0.673
DS,0.5216538906097412,KNN,0.837,0.37,0.238,0.066,0.29,0.586,0.379,0.541
DS,0.5216538906097412,LR,0.88,0.688,0.262,0.019,0.379,0.621,0.413,0.522
DS,0.5216538906097412,DT,0.76,0.212,0.262,0.159,0.234,0.551,0.399,0.534
DS,0.5216538906097412,RF,0.873,0.667,0.19,0.016,0.296,0.587,0.319,0.573
DS,0.5216538906097412,LightGBM,0.867,0.55,0.262,0.035,0.355,0.614,0.412,0.522
DS,0.5216538906097412,Adaboost,0.86,0.5,0.214,0.035,0.3,0.59,0.351,0.556
DS,0.5216538906097412,GBDT,0.81,0.34,0.381,0.12,0.36,0.63,0.532,0.446
SDV_GC,10.42151927947998,SVM,0.86,0.5,0.119,0.019,0.192,0.55,0.212,0.623
SDV_GC,10.42151927947998,KNN,0.84,0.385,0.238,0.062,0.294,0.588,0.38,0.541
SDV_GC,10.42151927947998,LR,0.88,0.65,0.31,0.027,0.419,0.641,0.47,0.489
SDV_GC,10.42151927947998,DT,0.797,0.314,0.381,0.136,0.344,0.623,0.529,0.448
SDV_GC,10.42151927947998,RF,0.867,0.625,0.119,0.012,0.2,0.554,0.212,0.623
SDV_GC,10.42151927947998,LightGBM,0.873,0.625,0.238,0.023,0.345,0.607,0.383,0.539
SDV_GC,10.42151927947998,Adaboost,0.87,0.556,0.357,0.047,0.435,0.655,0.52,0.456
SDV_GC,10.42151927947998,GBDT,0.853,0.472,0.405,0.074,0.436,0.666,0.563,0.424
SDV_GAN,85.1806263923645,SVM,0.86,0.5,0.167,0.027,0.25,0.57,0.285,0.59
SDV_GAN,85.1806263923645,KNN,0.837,0.348,0.19,0.058,0.246,0.566,0.317,0.574
SDV_GAN,85.1806263923645,LR,0.877,0.632,0.286,0.027,0.393,0.629,0.442,0.505
SDV_GAN,85.1806263923645,DT,0.813,0.341,0.357,0.112,0.349,0.622,0.509,0.461
SDV_GAN,85.1806263923645,RF,0.883,0.889,0.19,0.004,0.314,0.593,0.32,0.572
SDV_GAN,85.1806263923645,LightGBM,0.87,0.579,0.262,0.031,0.361,0.615,0.412,0.522
SDV_GAN,85.1806263923645,Adaboost,0.88,0.615,0.381,0.039,0.471,0.671,0.546,0.439
SDV_GAN,85.1806263923645,GBDT,0.857,0.484,0.357,0.062,0.411,0.648,0.517,0.457
